id_producao,id_produto,data_producao,linha_producao,volume_entrada_litros,volume_saida,custo_total,lote,validade
1029,20,2024-09-17,Linha B,8382.97,6778.4,21346.12,L01029,2025-03-22
1030,7,2024-08-06,Linha A,4042.91,3734.53,28942.97,L01030,2025-02-20
1031,27,2024-01-02,Linha A,3051.0,2249.6,22337.47,L01031,2024-04-02
1032,2,2024-10-12,LINHA A,9700.33,9399.61,24895.48,L01032,2024-06-02
1033,4,2024-06-22,Linha C,9541.63,9314.27,3064.65,L01033,2025-05-12
1034,19,2023-12-09,Linha A,9138.17,7621.68,30125.33,L01034,2024-05-15
1035,6,2023-03-02,Linha A,3720.66,3069.7,44125.37,L01035,2024-11-10
1036,17,2023-08-21,Linha A,2410.09,1745.48,18077.68,L01036,2024-05-29
1037,3,2023-08-13,Linha C,9344.08,7741.75,20985.84,L01037,2025-05-03
1038,16,2024-04-25,Linha A,9856.58,9445.22,42326.62,L01038,2024-12-17
1039,15,2023-10-09,LINHA C,1059.45,879.39,,L01039,2024-05-24
1040,10,2023-12-31,Linha C,9884.66,9573.13,22305.71,L01040,2024-09-11
1041,28,2024-03-26,Linha A,3499.91,3182.59,39649.96,L01041,2024-06-07
1042,7,2023-02-26,LINHA B,1990.43,1930.89,15706.95,L01042,2024-04-10
1043,23,2024-01-22,Linha B,6320.69,4513.62,46866.27,L01043,2024-12-23
1044,24,2024-05-01,LINHA C,9624.95,8201.79,38184.89,L01044,2024-07-20
1045,20,2023-09-25,linha b,2321.3,1711.45,6277.41,L01045,2025-01-13
1046,14,05/06/2023,Linha C,2048.59,1868.4,23018.31,L01046,2024-06-15
1047,25,2023-06-25,Linha C,9606.65,8098.4,38069.26,L01047,2024-10-06
1048,10,2024-03-29,Linha B,5185.6,3768.34,11324.38,L01048,2024-10-15
1049,5,2023-11-23,LINHA B,1699.13,1278.06,10063.96,L01049,2024-01-14
1050,9,2023-03-03,Linha A,9356.6,7103.64,38688.7,L01050,2024-09-25
1051,14,2024-08-27,Linha A,1591.24,1549.44,12601.79,L01051,2024-06-06
1052,25,2023-11-18,Linha B,4450.83,3956.19,19550.61,L01052,2025-06-24
1053,14,2024-11-22,Linha A,7471.76,6336.83,,L01053,2024-10-09
1054,26,2024-07-31,Linha B,2860.51,2549.67,4422.7,L01054,2025-01-23
1055,21,2023-01-10,LINHA B,2927.56,2087.45,20751.28,L01055,2024-08-04
1056,13,2024-11-24,Linha C,4496.83,4319.53,22519.43,L01056,2024-06-14
1057,19,2023-12-26,Linha C,1047.11,807.32,45479.28,L01057,2025-03-30
1058,13,2024-06-02,Linha A,9420.25,7005.61,4500.14,L01058,2024-01-11
1059,25,2023-02-27,Linha C,1038.96,1010.59,26790.75,L01059,2024-04-03
1060,10,2023-05-03,Linha A,9517.05,7631.03,9331.16,L01060,2024-08-29
1061,6,08/03/2023,Linha A,4823.97,4324.13,20377.49,L01061,2024-07-28
1062,13,2023-05-27,Linha C,4498.92,4330.02,18447.79,L01062,06/08/2024
1063,17,17/03/2023,Linha B,3551.38,3465.68,20830.06,L01063,2024-10-10
1064,17,2024-07-19,Linha C,973.01,840.41,14761.47,L01064,2024-05-23
1065,15,2023-03-15,Linha C,4019.35,3218.2,4944.54,L01065,2025-03-21
1066,14,2024-04-20,Linha B,4479.77,3871.01,20757.44,L01066,2024-08-29
1067,7,2024-09-24,Linha A,7307.22,7096.87,30237.16,L01067,2025-02-07
1068,11,2023-11-28,Linha A,4012.33,2989.9,48352.0,L01068,2024-09-12
1069,2,2023-04-01,Linha A,6778.8,5331.42,,L01069,2024-01-16
1070,4,2023-10-29,Linha A,1566.64,1401.82,32332.91,L01070,2024-03-14
1071,2,2024-01-27,Linha A,6872.68,5557.66,27639.45,L01071,2025-06-24
1072,19,2023-12-28,Linha B,7206.17,5968.07,13233.04,L01072,2024-12-29
1073,20,2024-09-24,Linha C,9031.3,6719.7,36587.24,L01073,2025-03-21
1074,5,2023-04-05,Linha C,8348.36,6113.04,18019.41,L01074,2024-09-04
1075,11,2024-11-14,Linha A,1638.26,1490.2,1438.67,L01075,2024-01-07
1076,13,2023-08-17,Linha B,6175.59,5685.99,,L01076,2024-05-17
1077,16,2023-12-19,Linha B,8492.59,7298.01,10466.95,L01077,2024-08-26
1078,29,2023-07-31,Linha C,801.28,676.52,10348.54,L01078,2024-01-30
1079,10,2024-10-02,LINHA C,3580.83,3011.47,32331.84,L01079,2025-05-26
1080,17,2023-07-07,Linha A,1554.24,1188.28,13274.27,L01080,2024-12-15
1081,13,2024-01-29,Linha A,716.62,556.19,43736.17,L01081,2024-01-06
1082,19,2023-12-14,Linha B,1981.59,1547.76,13931.51,L01082,2025-06-11
1083,13,2024-07-15,linha c,8541.44,7448.04,1823.59,L01083,2024-06-29
1084,30,2024-02-10,linha b,3326.6,2615.68,1364.2,L01084,2024-09-18
1085,16,14/11/2023,Linha B,5266.59,5135.28,31900.73,L01085,2025-03-16
1086,15,2024-04-20,linha c,5329.83,4535.98,2908.82,L01086,2024-12-27
1087,21,2023-02-04,Linha C,5948.1,5208.79,12323.39,L01087,2024-02-23
1088,22,2024-11-14,Linha C,4080.72,3393.62,,L01088,2024-06-18
1089,28,2023-05-28,Linha A,7160.75,6593.98,28755.05,L01089,2024-02-26
1090,7,2024-02-14,Linha B,2310.28,2217.13,44198.46,L01090,2024-08-03
1091,2,2024-02-15,Linha A,1205.47,913.83,33822.75,L01091,2024-05-14
1092,20,2024-06-26,Linha A,1520.76,1195.25,19949.13,L01092,2024-12-22
1093,5,2024-11-04,linha c,3704.86,2886.14,35341.61,L01093,2024-01-18
1094,1,2023-01-23,LINHA A,6451.72,4827.19,8735.85,L01094,2024-09-09
1095,24,2024-08-12,Linha B,5147.72,4743.56,8972.82,L01095,2025-05-08
1096,27,2023-12-10,LINHA A,7548.89,5331.34,14185.57,L01096,2025-04-08
1097,6,2023-06-12,Linha C,3214.82,2598.45,25132.17,L01097,2024-11-07
1098,10,2023-08-16,Linha B,4673.9,3815.54,17089.03,L01098,2024-01-25
1099,28,2023-08-10,Linha A,2903.95,2274.04,6874.42,L01099,2025-01-06
1100,25,2024-09-22,Linha B,9656.54,7821.01,35318.82,L01100,2024-06-21
1101,11,2023-10-22,Linha A,9894.93,8710.35,21816.76,L01101,2025-03-01
1102,3,2023-05-15,LINHA C,6264.36,4730.14,,L01102,2024-08-22
1103,28,2024-09-24,Linha C,5884.93,4514.03,48155.88,L01103,2024-02-18
1104,19,2024-08-30,Linha B,2432.6,2370.16,38335.41,L01104,18/06/2024
1105,21,2024-12-25,Linha A,3917.78,3339.73,35774.24,L01105,2025-04-05
1106,21,2023-05-26,Linha A,1393.95,1008.91,31473.36,L01106,2024-11-11
1107,19,2024-10-08,Linha C,4066.18,3767.0,5585.44,L01107,2024-07-28
1108,19,2023-12-19,Linha C,2494.45,2235.31,12490.24,L01108,2024-11-04
1109,5,2023-05-26,Linha B,6908.11,5136.27,47617.56,L01109,2024-02-23
1110,11,2024-05-25,Linha A,3821.28,3303.74,3228.93,L01110,2024-12-23
1111,22,2024-08-13,Linha B,798.7,572.99,9322.59,L01111,2025-06-04
1112,28,2024-04-01,Linha C,1181.71,845.15,10269.72,L01112,2024-08-03
1113,6,2024-09-19,Linha B,3448.11,3232.72,28057.45,L01113,2024-01-10
1114,19,2023-01-07,Linha C,8337.37,7702.43,40467.99,L01114,2024-11-26
1115,7,2023-12-15,linha b,5584.44,4179.24,24093.33,L01115,2025-01-12
1116,7,2023-11-26,Linha B,9309.52,7555.31,18053.41,L01116,2025-01-06
1117,5,2024-03-24,Linha B,5136.92,3814.03,,L01117,2024-07-20
1118,17,2023-09-17,Linha B,8605.99,6067.46,7054.3,L01118,28/01/2024
1119,18,2023-02-12,LINHA B,6214.99,5401.63,32747.0,L01119,2024-03-13
1120,27,2024-07-01,linha b,3897.66,3406.65,8419.72,L01120,2024-03-24
1121,11,2023-11-05,LINHA B,7907.47,6621.47,34726.73,L01121,2024-04-27
1122,25,2024-04-30,Linha B,5079.04,3899.6,45361.64,L01122,2024-03-23
1123,3,2023-06-18,Linha C,4330.3,4061.7,46610.64,L01123,2024-09-09
1124,6,2023-12-07,Linha C,3092.89,2461.47,25909.49,L01124,31/05/2024
1125,4,2024-12-07,Linha C,7322.98,5442.78,43319.84,L01125,02/09/2024
1126,3,2023-07-15,Linha C,4768.75,3473.5,21414.84,L01126,2025-03-22
1127,28,2023-12-05,Linha C,3198.4,2423.64,23825.2,L01127,2025-04-09
1128,5,2024-10-24,LINHA B,9676.54,9045.94,43596.04,L01128,2025-06-01
1129,23,2024-06-01,Linha C,9955.09,8981.51,1410.88,L01129,2024-08-20
1130,29,2024-07-11,Linha C,4149.79,2957.57,41195.26,L01130,2024-09-27
1131,25,2023-05-29,Linha A,8483.86,7207.92,43614.16,L01131,2025-06-15
1132,10,2024-05-12,Linha C,8055.8,6212.16,6459.55,L01132,2025-03-02
1133,26,2023-11-25,LINHA A,2269.08,2078.8,48630.78,L01133,2024-08-18
1134,9,2024-01-29,Linha C,7348.88,5451.01,34432.21,L01134,2024-01-17
1135,25,2023-03-28,Linha A,5987.11,5715.39,22943.02,L01135,2025-05-03
1136,27,2023-02-12,Linha C,2095.84,1604.59,25389.57,L01136,2025-04-01
1137,23,2023-10-16,LINHA B,1132.53,971.46,13330.74,L01137,2024-04-01
1138,7,2023-08-31,Linha B,8892.35,7416.18,49440.24,L01138,2025-01-03
1139,13,2024-02-26,Linha C,2381.55,2287.69,16369.44,L01139,2024-03-01
1140,20,2024-02-10,Linha A,1008.55,749.07,24638.41,L01140,22/01/2025
1141,17,2023-07-03,Linha C,2102.08,1545.23,5221.11,L01141,2024-01-01
1142,8,2024-07-24,Linha B,5454.98,4475.07,34536.99,L01142,2025-06-14
1143,3,2023-07-06,Linha A,3901.25,3454.11,31880.31,L01143,2025-03-02
1144,30,2024-03-14,LINHA A,7614.83,5839.16,2441.78,L01144,01/05/2024
1145,21,2023-01-19,Linha C,4753.22,4030.53,30235.76,L01145,2024-01-20
1146,9,2023-09-02,Linha C,2892.38,2039.74,35506.36,L01146,2024-01-28
1147,3,2024-06-22,Linha B,9934.75,9089.44,13952.22,L01147,2024-02-22
1148,24,2024-04-05,linha c,7109.44,6155.9,47418.33,L01148,2024-10-13
1149,22,2023-11-28,Linha B,5880.07,4727.29,28659.36,L01149,2025-03-21
1150,2,2024-03-01,Linha A,1530.93,1470.14,15044.07,L01150,2025-03-09
1151,11,2024-02-15,Linha C,5855.95,5609.53,21395.52,L01151,2024-12-26
1152,19,2024-03-10,linha a,7660.14,6157.18,7699.98,L01152,2025-05-07
1153,15,2023-09-25,Linha C,9610.65,9401.7,2399.64,L01153,2024-03-03
1154,23,2024-09-05,linha b,1094.0,970.02,41859.64,L01154,2024-08-03
1155,5,2023-10-31,Linha C,4480.71,3339.72,4651.71,L01155,2024-12-31
1156,17,2023-01-25,Linha B,8349.2,6559.14,36222.97,L01156,2024-09-11
1157,1,2023-11-14,Linha C,4227.74,3997.41,21303.45,L01157,2024-12-12
1158,22,2024-05-22,Linha A,1699.34,1434.7,4596.63,L01158,2024-06-26
1159,13,2023-01-29,Linha C,7613.39,5944.43,19409.75,L01159,2024-01-17
1160,10,2024-05-08,Linha B,3900.85,3003.02,29249.41,L01160,2024-04-10
1161,27,2023-06-13,Linha A,9831.83,7208.21,13288.09,L01161,2025-06-30
1162,25,2023-03-02,Linha C,1952.26,1452.92,38480.74,L01162,2024-05-04
1163,7,2024-11-11,LINHA A,8436.65,7179.04,20493.53,L01163,2024-03-03
1164,11,2024-12-26,Linha B,8903.76,8493.48,34166.51,L01164,2024-01-20
1165,28,2024-05-30,Linha B,5299.79,4219.21,5629.4,L01165,2025-05-06
1166,29,2023-11-07,Linha C,4242.96,3099.68,41923.26,L01166,2024-02-28
1167,12,2023-06-20,Linha C,6496.09,5751.26,2892.72,L01167,2024-04-25
1168,24,2024-06-11,Linha C,2061.76,1803.97,16035.94,L01168,02/05/2025
1169,15,2024-10-11,Linha B,1787.97,1468.32,15373.22,L01169,2024-09-24
1170,5,2023-01-25,Linha C,2472.46,2402.62,22585.0,L01170,2025-04-27
1171,16,2023-08-04,Linha A,3147.05,2880.99,34052.2,L01171,2024-03-25
1172,4,2024-11-09,Linha B,752.94,625.51,26683.58,L01172,2025-01-11
1173,30,2024-07-20,LINHA C,9529.3,7214.23,11171.67,L01173,2024-11-19
1174,24,2023-11-03,Linha A,6918.32,6132.58,18277.29,L01174,2024-08-09
1175,12,2023-04-05,Linha B,4391.56,4173.86,42164.06,L01175,2024-04-15
1176,9,2024-04-07,linha c,4295.01,3363.66,,L01176,2024-01-05
1177,30,2024-02-28,Linha C,6361.04,5768.86,13792.65,L01177,2024-09-23
1178,27,2024-07-24,Linha A,8042.21,7524.37,9063.73,L01178,2024-05-02
1179,13,2024-05-19,Linha A,9920.73,8464.78,44246.39,L01179,2025-02-16
1180,5,2024-08-20,Linha A,8478.45,8152.67,37435.56,L01180,2024-03-17
1181,4,2024-09-12,Linha B,6729.53,5607.29,48627.09,L01181,2024-10-20
1182,23,2023-07-23,Linha C,9896.63,9179.36,45736.82,L01182,2025-05-12
1183,6,2024-02-21,Linha B,989.22,845.71,,L01183,2025-06-21
1184,23,2024-03-18,LINHA A,9719.0,9435.27,30264.52,L01184,2024-07-31
1185,13,2023-02-09,Linha C,5242.72,4381.04,29628.23,L01185,2024-04-07
1186,13,2023-09-11,Linha B,6114.97,5458.65,23185.47,L01186,2025-02-04
1187,9,2024-07-04,Linha A,3995.81,3556.99,1688.65,L01187,2025-04-21
1188,20,2023-07-03,Linha C,7717.31,6683.62,16919.2,L01188,2025-06-11
1189,24,2023-03-11,LINHA C,3503.76,3182.6,15974.17,L01189,2025-03-13
1190,7,2023-09-08,Linha C,5107.05,4661.36,31462.93,L01190,2024-05-10
1191,14,2024-03-14,Linha A,1522.43,1280.01,25799.59,L01191,2025-06-09
1192,16,2024-03-23,Linha A,2175.39,1910.26,3524.68,L01192,2025-06-30
1193,28,2023-08-16,linha b,1392.17,1082.12,19183.49,L01193,2024-03-12
1194,22,2024-11-06,LINHA C,7931.82,6199.09,36925.01,L01194,2024-05-01
1195,3,2023-05-21,Linha A,2200.43,1588.59,41930.08,L01195,2025-03-02
1196,12,2023-07-11,Linha A,9013.24,8279.98,2252.92,L01196,2024-03-27
1197,12,2023-03-06,Linha C,1368.91,1130.83,8314.22,L01197,2024-05-06
1198,27,2023-12-11,Linha A,2734.07,2189.17,41196.55,L01198,2025-06-23
1199,1,2023-10-27,Linha A,4211.98,3972.41,1696.29,L01199,2024-02-24
1200,23,2024-01-08,Linha B,4831.84,4257.23,9073.99,L01200,2024-01-20
1201,10,2023-09-03,Linha A,1507.71,1277.33,41342.43,L01201,2025-04-14
1202,11,2024-12-24,Linha B,4349.26,3279.39,9993.9,L01202,2024-09-21
1203,17,2023-07-11,Linha A,6459.25,4707.14,12027.9,L01203,2024-11-23
1204,19,2024-03-25,Linha A,2341.49,1689.41,13229.22,L01204,07/01/2025
1205,24,05/04/2023,Linha C,7324.81,6003.35,,L01205,2024-04-15
1206,23,2023-12-14,linha c,9533.11,8972.94,27218.19,L01206,2024-01-25
1207,22,2024-10-30,Linha B,6779.15,4979.64,13489.05,L01207,2024-12-28
1208,26,2023-07-28,LINHA C,8638.91,7591.46,34072.16,L01208,12/01/2025
1209,4,26/01/2024,LINHA A,5270.92,5012.17,15787.27,L01209,2024-08-14
1210,6,2024-02-03,linha a,7160.61,5696.24,47854.24,L01210,2025-02-08
1211,16,2024-09-08,Linha C,5626.54,4589.56,48151.74,L01211,2025-04-05
1212,15,2024-08-09,linha c,6291.38,5265.59,22232.53,L01212,2025-01-03
1213,8,2023-09-14,Linha B,4528.09,3435.85,34164.26,L01213,2024-09-21
1214,13,2023-06-04,Linha B,4391.35,3581.99,38302.7,L01214,2024-02-08
1215,23,2023-08-23,linha a,1938.91,1890.61,13354.83,L01215,2024-06-20
1216,3,2023-01-01,linha c,856.81,780.83,14493.9,L01216,2024-11-27
1217,10,2023-07-31,Linha B,5389.65,4626.21,46430.69,L01217,2024-05-02
1218,19,2024-10-11,Linha C,1799.01,1326.67,42146.43,L01218,2024-06-27
1219,24,2023-02-17,Linha A,9687.82,9200.96,1470.4,L01219,2025-03-10
1220,9,2024-01-13,Linha A,7389.0,6793.43,3395.62,L01220,2024-06-06
1221,14,2023-08-05,Linha C,5385.87,4965.96,17926.44,L01221,12/06/2024
1222,1,2023-12-13,Linha A,928.28,821.42,14919.07,L01222,2024-07-29
1223,13,2024-02-19,Linha A,4411.1,3820.87,9831.69,L01223,2024-12-10
1224,13,2023-09-07,Linha B,2961.56,2556.87,47213.26,L01224,2025-06-06
1225,25,2023-08-31,Linha A,846.9,687.5,8456.01,L01225,2024-06-23
1226,6,2024-08-27,Linha A,7431.65,6422.19,,L01226,2024-11-19
1227,5,2024-09-15,Linha A,7348.29,6680.89,15580.86,L01227,2025-03-15
1228,17,2024-05-21,Linha B,9316.45,7532.52,43930.93,L01228,2024-07-02
1229,29,2024-09-09,Linha B,2785.34,2065.05,47343.62,L01229,2024-07-21
1230,8,2023-10-08,LINHA C,3946.42,3010.51,22830.32,L01230,2024-07-04
1231,25,2023-04-24,LINHA C,9055.35,7220.46,6424.73,L01231,2024-07-28
1232,21,2024-02-29,Linha C,2989.01,2901.81,16632.59,L01232,2024-12-26
1233,15,2024-02-04,Linha A,3511.92,2913.51,46847.96,L01233,2025-04-29
1234,22,2023-06-03,linha b,5599.8,5390.16,22357.86,L01234,2025-03-15
1235,24,2023-07-07,Linha C,5549.35,5120.04,15242.62,L01235,2024-09-15
1236,19,2023-01-23,LINHA C,5490.34,4819.54,19127.87,L01236,2024-03-18
1237,17,2024-12-27,Linha A,3987.7,3049.93,,L01237,2024-07-10
1238,14,2024-10-22,Linha C,3382.95,2531.11,43331.19,L01238,2025-01-12
1239,14,2024-02-16,Linha C,6577.98,6382.66,42090.89,L01239,2025-04-11
1240,10,2024-03-13,Linha C,6980.93,5224.48,7473.11,L01240,2024-10-13
1241,14,2024-07-31,Linha C,2293.94,1702.12,6835.7,L01241,2025-04-19
1242,17,2024-06-22,Linha B,7030.9,5460.37,,L01242,2024-07-07
1243,18,2023-10-30,linha b,955.95,731.79,21108.12,L01243,2024-02-14
1244,6,2023-12-11,Linha C,8773.45,8394.63,,L01244,2024-03-16
1245,30,2023-07-09,linha a,4347.11,3616.3,43973.61,L01245,2024-12-14
1246,1,2023-07-24,Linha B,7460.64,5738.64,40859.11,L01246,2024-06-28
1247,10,2023-02-27,Linha A,9894.05,7050.59,35761.86,L01247,2025-01-06
1248,8,2023-08-21,linha a,5244.51,4072.66,43151.12,L01248,2024-11-16
1249,13,2024-04-28,Linha C,5626.38,5257.31,5162.84,L01249,2024-06-14
1250,26,2023-02-16,linha c,2523.27,1837.9,29317.51,L01250,2024-08-29
1251,4,2023-04-02,LINHA A,6113.8,5979.38,8190.35,L01251,2025-06-08
1252,8,2023-02-28,Linha B,3022.88,2124.01,42773.69,L01252,2024-02-08
1253,19,2024-02-09,Linha B,2917.41,2535.37,15829.21,L01253,2025-06-02
1254,3,2024-09-18,Linha B,3348.6,2444.35,3872.36,L01254,2024-02-22
1255,19,02/01/2024,Linha A,3665.83,3490.11,38192.79,L01255,2024-11-30
1256,4,2023-06-17,Linha C,8477.98,7682.86,,L01256,2025-06-30
1257,13,2023-05-16,Linha B,9669.44,8864.09,11730.47,L01257,2024-11-02
1258,24,2024-04-16,Linha B,6628.86,6206.08,7871.91,L01258,2024-08-25
1259,23,2023-12-21,Linha B,6127.45,5233.72,43826.05,L01259,2024-02-24
1260,2,2023-12-28,Linha C,8002.2,6459.11,44649.19,L01260,2025-05-19
1261,4,2024-03-09,linha a,7353.88,6917.39,14415.79,L01261,2025-03-14
1262,15,2023-01-24,Linha C,9977.81,8107.96,14145.81,L01262,2024-03-24
1263,25,2024-12-20,LINHA A,5142.27,4422.59,27721.71,L01263,2024-10-17
1264,22,2023-03-17,Linha A,4971.06,4320.83,38253.49,L01264,2024-03-12
1265,27,2023-12-16,LINHA C,8217.99,6981.75,24608.72,L01265,2024-06-07
1266,18,2024-10-09,Linha B,1979.87,1437.64,15893.44,L01266,2024-04-16
1267,8,2024-08-17,LINHA C,4384.79,3785.6,47953.55,L01267,2025-06-02
1268,8,2023-09-11,Linha B,2429.15,2190.98,49376.78,L01268,2024-05-26
1269,2,2024-03-15,Linha A,8370.74,7457.17,4650.4,L01269,2025-03-27
1270,25,2024-07-16,Linha C,5870.63,5050.71,34761.18,L01270,2025-06-02
1271,15,2023-09-28,Linha C,1570.52,1384.75,,L01271,2024-04-26
1272,26,2023-10-20,LINHA B,5768.09,5164.76,40617.55,L01272,2025-06-05
1273,5,2024-02-10,Linha B,6701.04,5226.1,21325.65,L01273,2024-01-27
1274,3,2023-03-11,Linha C,5541.2,3881.66,17936.19,L01274,2024-04-17
1275,30,2023-03-14,Linha C,7300.97,5863.84,41872.5,L01275,2024-01-09
1276,2,2023-06-04,Linha B,1140.23,844.88,29347.81,L01276,2024-05-26
1277,25,2023-06-19,Linha C,2358.68,1663.87,43750.05,L01277,2025-01-21
1278,4,2024-03-15,Linha B,8299.44,7515.63,48717.96,L01278,2025-02-28
1279,16,2023-05-29,Linha C,4199.06,3317.19,,L01279,2024-01-26
1280,30,2024-01-06,Linha C,7688.93,6073.97,20747.57,L01280,01/10/2024
1281,12,2024-08-14,Linha B,2025.16,1632.26,30993.52,L01281,2024-10-20
1282,19,2024-08-07,Linha B,1344.56,1069.5,1937.79,L01282,2024-03-25
1283,9,2024-01-27,Linha C,5910.42,4887.86,43925.25,L01283,2024-06-09
1284,23,2024-04-18,Linha C,1309.01,1238.99,6896.48,L01284,18/11/2024
1285,28,2023-03-24,Linha C,5403.14,4745.21,17969.37,L01285,2024-09-08
1286,22,2024-03-18,Linha A,2751.99,2118.38,43567.36,L01286,2024-02-04
1287,16,2024-03-10,Linha C,3618.83,3443.12,44737.15,L01287,2024-02-24
1288,15,2024-04-24,Linha A,2910.52,2482.16,11279.23,L01288,2024-08-30
1289,18,2024-04-01,Linha C,8487.56,6184.02,47058.48,L01289,2024-09-23
1290,11,2023-09-08,Linha A,1458.74,1263.85,25041.4,L01290,2025-02-01
1291,30,2024-08-15,LINHA A,1113.98,827.39,35515.31,L01291,2024-09-23
1292,10,2024-10-12,Linha A,3300.45,2902.27,41537.22,L01292,2025-03-12
1293,30,2024-04-09,Linha A,6741.82,5189.4,12081.98,L01293,2024-02-22
1294,24,2024-09-26,Linha C,4245.03,3951.19,26347.73,L01294,2025-04-22
1295,3,2024-01-24,Linha B,5451.78,4594.81,44656.2,L01295,2024-10-04
1296,5,2023-06-04,Linha C,2237.65,1679.37,44530.2,L01296,2024-03-15
1297,29,2024-09-23,Linha C,4783.34,3939.45,30502.21,L01297,2024-09-23
1298,23,2023-06-12,Linha C,2041.6,1488.92,1205.45,L01298,2025-01-19
1299,7,2023-08-29,linha a,2042.2,1800.53,9675.81,L01299,2024-08-27
1300,7,2023-04-02,Linha A,850.53,712.76,2989.52,L01300,2024-11-03
1301,23,2023-09-17,Linha C,9749.11,9257.05,13713.31,L01301,2024-08-16
1302,12,30/04/2023,linha c,2787.05,2667.08,49944.28,L01302,2024-10-07
1303,10,2023-07-15,LINHA A,4172.03,2950.68,43590.11,L01303,2024-08-29
1304,23,2024-02-20,Linha C,8194.41,5868.88,4419.3,L01304,2024-05-31
1305,15,2024-01-08,linha c,2657.86,2510.79,21847.17,L01305,2025-04-09
1306,3,2024-09-06,linha b,1257.55,894.7,45342.76,L01306,2024-11-12
1307,21,2023-04-08,Linha C,2419.98,1967.2,8772.04,L01307,2025-03-26
1308,6,2023-03-30,Linha A,1137.33,902.27,13385.37,L01308,2025-03-19
1309,9,2023-06-04,Linha C,3114.52,2494.04,15498.82,L01309,2024-09-28
1310,23,2024-07-19,Linha A,1997.82,1846.85,7523.13,L01310,06/04/2025
1311,16,2023-04-12,Linha C,2898.56,2450.8,29597.99,L01311,2024-01-16
1312,13,2023-04-02,Linha B,1366.36,1135.68,42169.49,L01312,2025-02-16
1313,10,2023-01-22,Linha C,7136.64,6117.95,34029.24,L01313,2024-09-10
1314,27,2024-10-25,linha a,5406.9,3886.31,1799.4,L01314,2024-04-19
1315,4,2023-08-02,Linha A,2000.2,1877.15,26389.19,L01315,2024-07-21
1316,2,2024-03-25,Linha C,5900.57,5105.93,43009.05,L01316,2024-05-27
1317,16,2024-06-21,Linha A,2312.3,2199.04,14617.06,L01317,2024-02-04
1318,22,2023-03-21,Linha B,7391.8,5420.36,37725.01,L01318,2024-05-08
1319,12,2024-04-17,linha b,3218.87,2964.8,19818.44,L01319,2025-06-23
1320,28,2024-09-21,Linha A,3368.56,2806.54,4844.11,L01320,2024-03-23
1321,2,2024-11-27,Linha A,6353.21,5824.84,1022.82,L01321,2024-09-26
1322,28,2023-05-07,Linha B,7060.52,6076.58,38763.16,L01322,2024-05-26
1323,28,2023-12-20,Linha C,8537.03,8140.51,,L01323,2024-03-04
1324,11,2023-01-02,LINHA C,5479.17,4815.37,24003.49,L01324,2024-08-18
1325,23,2024-12-05,Linha C,9850.4,6971.56,9848.71,L01325,2024-07-26
1326,16,2024-07-10,Linha C,8905.76,6885.71,40510.65,L01326,2024-05-05
1327,22,2023-07-02,Linha B,1181.27,959.58,29491.63,L01327,2024-03-24
1328,8,2024-04-14,linha c,4520.4,3906.41,41153.13,L01328,2024-10-24
1329,8,14/12/2023,Linha B,7968.76,6144.88,40771.21,L01329,2024-10-30
1330,11,2024-12-30,linha b,6098.41,5332.56,,L01330,2024-10-08
1331,2,2023-01-09,Linha C,2978.91,2521.36,12403.08,L01331,2025-05-05
1332,9,2024-07-04,Linha B,6841.77,6533.08,41285.63,L01332,2024-01-26
1333,29,2024-11-22,Linha C,8290.6,7735.18,28390.76,L01333,2024-10-26
1334,23,2024-02-09,Linha B,5262.97,4392.65,44405.71,L01334,2024-04-06
1335,11,2024-01-09,Linha C,7748.25,5763.82,,L01335,2024-07-13
1336,17,2024-04-25,linha b,763.98,714.12,14375.88,L01336,2024-03-03
1337,7,2023-10-11,Linha B,9745.94,9408.71,33993.56,L01337,2024-12-18
1338,27,2024-05-02,Linha B,8325.81,7529.83,30826.16,L01338,2024-10-26
1339,29,2023-02-01,Linha C,5683.89,4344.2,29887.67,L01339,2024-10-28
1340,9,2024-12-24,Linha B,6712.32,5946.59,16240.95,L01340,2025-01-23
1341,28,2024-08-19,Linha A,6510.46,4833.73,40601.57,L01341,2024-09-18
1342,6,2024-08-11,Linha C,8101.4,7296.17,8879.2,L01342,2025-05-13
1343,30,2023-04-11,Linha C,4711.59,4397.45,20255.92,L01343,2024-03-29
1344,12,2024-10-24,Linha C,3452.59,3183.12,2148.14,L01344,2024-10-02
1345,20,2023-07-30,Linha C,6724.26,6318.05,20079.27,L01345,2024-09-21
1346,16,2023-10-17,LINHA C,3558.51,3465.74,42453.69,L01346,2024-03-01
1347,22,2023-01-29,Linha B,1534.37,1501.04,8582.98,L01347,2024-09-05
1348,23,2024-05-11,LINHA A,9297.51,6602.89,2111.21,L01348,2024-03-16
1349,15,2023-03-10,Linha B,4325.86,4109.27,23613.3,L01349,2024-06-21
1350,7,2024-03-11,Linha A,5566.37,4961.77,28523.02,L01350,13/05/2024
1351,12,2023-03-22,LINHA A,5185.22,3766.06,43217.05,L01351,2025-05-09
1352,10,2024-12-28,linha c,7657.07,7045.64,33510.35,L01352,2024-10-15
1353,29,2024-10-22,Linha C,3120.22,2303.56,44141.44,L01353,2025-02-18
1354,2,2023-10-27,Linha A,5908.12,5361.55,47773.58,L01354,2025-02-14
1355,27,2023-08-20,Linha C,7807.88,5904.11,44821.61,L01355,2024-04-15
