id_pedido,id_cliente,data_pedido,status,canal,desconto_pct
1682,15,2023-06-08,Cancelado,Representante,12.9
1683,191,2024-02-01,Em separação,direto,
1684,25,2024-01-23,Faturado,direto,
1685,165,2024-01-15,Entregue,e-commerce,11.89
1686,169,2024-05-08,ENTREGUE,E-commerce,4.53
1687,17,2023-11-09,Em separação,Representante,10.51
1688,43,2023-09-11,Entregue,Representante,
1689,91,2024-05-16,Cancelado,Representante,0.05
1690,29,13/04/2023,Entregue,REPRESENTANTE,4.03
1691,158,2024-10-22,Em separação,Direto,11.51
1692,69,2024-03-19,CANCELADO,E-Commerce,8.43
1693,12,2024-09-11,Em Separação,Direto,
1694,75,2023-11-09,Entregue,Direto,
1695,146,2023-05-05,Faturado,e-commerce,1.18
1696,28,2023-05-01,cancelado,Representante,2.52
1697,32,2024-06-24,Em separação,e-commerce,
1698,58,2023-04-01,Entregue,Direto,11.65
1699,69,2023-04-15,Em separação,Direto,0.46
1700,198,2024-02-04,Faturado,Direto,7.63
1701,119,2023-03-25,Em separação,Representante,11.44
1702,183,2023-01-22,Entregue,Representante,3.51
1703,148,2023-01-27,Entregue,Direto,5.22
1704,110,2024-10-13,Faturado,E-commerce,7.25
1705,129,2024-09-01,Em separação,E-commerce,4.4
1706,93,2023-03-10,Em separação,Direto,2.95
1707,118,2024-04-08,Entregue,Representante,1.41
1708,197,2024-05-01,Faturado,Representante,
1709,1,2023-04-21,Em separação,REPRESENTANTE,
1710,14,12/05/2023,Cancelado,Direto,
1711,190,2024-05-31,Faturado,Representante,
1712,85,2024-03-11,entregue,Direto,
1713,30,2023-08-03,Entregue,DIRETO,9.1
1714,115,2023-08-04,Em separação,Direto,
1715,139,2023-05-14,FATURADO,REPRESENTANTE,13.46
1716,76,2023-11-25,Faturado,E-commerce,4.95
1717,159,2023-04-05,EM SEPARAÇÃO,E-commerce,2.63
1718,168,2024-11-22,Cancelado,representante,12.07
1719,68,2024-08-02,faturado,E-commerce,13.71
1720,151,2024-03-27,Cancelado,Direto,4.85
1721,33,2023-03-03,Entregue,Representante,7.7
1722,31,2024-09-16,Cancelado,E-commerce,9.6
1723,65,2023-03-07,Entregue,Direto,4.06
1724,162,2024-02-27,Cancelado,Direto,
1725,143,2023-02-26,Entregue,E-commerce,3.5
1726,125,2023-02-03,EM SEPARAÇÃO,Direto,7.71
1727,44,2024-02-27,Faturado,Direto,12.01
1728,5,2023-06-02,Faturado,Representante,11.12
1729,59,2023-04-24,Faturado,E-commerce,1.56
1730,64,2024-05-21,Faturado,Direto,5.47
1731,40,2024-01-12,Entregue,E-commerce,
1732,170,2024-09-27,Entregue,Representante,
1733,54,2023-10-21,Entregue,e-commerce,10.14
1734,91,2023-11-07,Cancelado,E-commerce,13.2
1735,79,2023-03-14,Em separação,E-commerce,5.1
1736,123,2024-11-02,Entregue,E-commerce,14.89
1737,105,2024-05-14,Cancelado,Representante,7.21
1738,188,2024-02-04,Faturado,Direto,
1739,49,2024-09-15,Faturado,E-commerce,13.4
1740,140,2024-10-14,Faturado,Direto,5.66
1741,86,2024-05-31,FATURADO,E-commerce,
1742,19,2024-05-27,Em separação,Representante,13.37
1743,150,2024-05-08,Cancelado,Direto,5.21
1744,172,2024-09-29,Cancelado,E-commerce,10.4
1745,40,2024-02-23,Em separação,Representante,7.49
1746,49,2023-06-13,Cancelado,Representante,12.36
1747,160,2024-09-25,Faturado,E-commerce,3.98
1748,37,2023-05-20,Em separação,Representante,8.55
1749,114,2023-09-19,Faturado,Direto,
1750,156,09/09/2023,Em separação,E-COMMERCE,8.52
1751,38,2024-05-30,faturado,Direto,7.81
1752,175,2023-03-17,Entregue,Direto,6.67
1753,145,2023-06-08,CANCELADO,E-commerce,
1754,4,2023-02-03,Entregue,Direto,
1755,67,2024-11-27,Entregue,E-commerce,4.7
1756,84,2023-12-07,Cancelado,Representante,9.71
1757,120,29/10/2024,cancelado,Representante,8.6
1758,109,2023-02-09,Entregue,Direto,10.02
1759,21,2023-06-28,entregue,Direto,11.37
1760,42,2024-07-18,cancelado,direto,12.29
1761,136,2023-11-13,EM SEPARAÇÃO,Direto,
1762,76,2024-09-01,cancelado,Direto,6.74
1763,46,2023-11-25,Faturado,Direto,
1764,79,2023-11-15,Faturado,direto,6.88
1765,122,2024-04-13,Faturado,E-COMMERCE,
1766,18,2023-12-07,Entregue,E-commerce,
1767,41,2024-12-13,Faturado,DIRETO,14.53
1768,138,2023-01-04,Em separação,E-commerce,
1769,32,2023-10-21,Entregue,Representante,1.46
1770,52,2024-05-18,Cancelado,REPRESENTANTE,11.18
1771,28,2023-03-12,CANCELADO,Direto,3.24
1772,200,2024-08-15,Cancelado,Direto,1.3
1773,66,2024-08-30,Em separação,Direto,
1774,32,2024-01-10,Entregue,Representante,12.85
1775,177,2023-12-13,Em Separação,E-commerce,2.11
1776,197,2024-05-02,Em separação,Direto,
1777,135,2024-12-10,Cancelado,Representante,
1778,123,2024-02-24,Em separação,Direto,
1779,33,2024-05-03,ENTREGUE,E-commerce,10.05
1780,37,2023-01-27,Cancelado,E-Commerce,8.67
1781,29,26/09/2024,Cancelado,E-commerce,5.34
1782,191,2023-11-04,Entregue,E-commerce,7.59
1783,121,2024-10-04,EM SEPARAÇÃO,Direto,
1784,19,2023-12-11,entregue,Direto,
1785,97,2023-10-30,Cancelado,Representante,
1786,106,2024-03-05,Faturado,E-commerce,
1787,137,03/08/2023,Cancelado,Representante,12.17
1788,190,2024-06-18,cancelado,REPRESENTANTE,
1789,188,2024-07-27,em separação,E-commerce,0.05
1790,26,2024-01-20,Faturado,Direto,2.08
1791,198,2024-11-02,Entregue,E-commerce,9.79
1792,25,10/12/2024,Faturado,representante,0.75
1793,107,2023-09-13,EM SEPARAÇÃO,e-commerce,14.1
1794,16,2024-11-09,Faturado,E-commerce,13.99
1795,192,2023-12-19,Cancelado,Direto,10.12
1796,172,2024-08-09,Cancelado,Direto,12.43
1797,76,2023-01-06,Em separação,Direto,
1798,73,2023-11-23,faturado,E-commerce,7.58
1799,78,2024-03-21,Faturado,E-commerce,10.72
1800,16,2023-02-01,Faturado,Direto,3.27
1801,48,2024-11-25,Entregue,DIRETO,0.95
1802,79,2024-12-26,Cancelado,Representante,3.55
1803,174,2024-01-13,Cancelado,REPRESENTANTE,4.84
1804,79,2023-06-20,Em separação,Direto,14.28
1805,139,2024-09-19,cancelado,Representante,
1806,71,21/08/2024,Faturado,E-commerce,7.99
1807,129,2024-03-23,entregue,E-Commerce,1.35
1808,59,2023-01-23,Cancelado,E-COMMERCE,7.8
1809,48,2023-02-14,EM SEPARAÇÃO,E-COMMERCE,3.94
1810,107,2024-06-05,EM SEPARAÇÃO,Direto,2.98
1811,149,2023-06-03,CANCELADO,E-commerce,10.09
1812,28,2024-07-09,Cancelado,E-commerce,9.3
1813,188,15/03/2024,Faturado,E-commerce,9.22
1814,168,2024-02-03,Faturado,Representante,9.87
1815,184,2023-04-23,Entregue,Representante,11.4
1816,62,2023-01-26,Faturado,Representante,3.74
1817,142,2024-09-04,entregue,E-commerce,9.25
1818,58,2024-10-16,Entregue,E-commerce,
1819,47,2024-12-27,entregue,E-commerce,3.66
1820,182,2024-08-31,Cancelado,Direto,12.56
1821,115,2023-09-12,Entregue,E-commerce,12.56
1822,27,2024-06-25,Em separação,Representante,4.76
1823,184,2024-01-13,CANCELADO,REPRESENTANTE,
1824,109,2024-03-27,Cancelado,e-commerce,1.38
1825,22,2023-01-08,Cancelado,E-commerce,12.55
1826,176,2023-10-28,Em separação,E-commerce,
1827,61,2024-01-18,Cancelado,E-COMMERCE,5.35
1828,126,2024-01-17,Cancelado,Direto,12.47
1829,193,2023-09-20,Faturado,Direto,2.12
1830,70,2023-03-29,entregue,Direto,14.3
1831,92,2024-09-23,Faturado,REPRESENTANTE,2.83
1832,156,2023-01-28,Cancelado,Representante,
1833,47,2023-12-04,em separação,E-commerce,1.29
1834,195,2023-07-07,Em separação,Representante,0.56
1835,169,2024-06-18,Em separação,Representante,5.6
1836,121,2023-01-18,Entregue,Representante,2.9
1837,51,2023-12-29,Faturado,Direto,
1838,52,2024-03-07,Em separação,Direto,11.94
1839,13,2023-05-13,Faturado,Representante,1.33
1840,25,2024-08-29,Em separação,Direto,14.11
1841,122,2023-02-13,Em separação,Representante,
1842,187,2024-11-19,Cancelado,Direto,4.2
1843,93,2024-12-23,Cancelado,Representante,6.33
1844,99,2023-01-17,entregue,E-commerce,10.06
1845,7,2023-10-29,Entregue,Representante,4.77
1846,145,2024-01-08,Faturado,Representante,8.72
1847,127,2024-06-19,Faturado,e-commerce,11.1
1848,189,2023-03-17,Cancelado,E-commerce,2.12
1849,20,2024-05-02,Faturado,Representante,8.79
1850,124,2023-08-11,Entregue,Representante,6.55
1851,97,2023-09-20,Entregue,E-commerce,0.41
1852,69,2024-11-27,Faturado,Direto,6.2
1853,181,2024-07-15,Faturado,E-commerce,
1854,94,2024-11-28,Faturado,REPRESENTANTE,1.77
1855,187,2023-03-20,Em separação,Direto,9.66
1856,77,2023-04-14,Cancelado,Representante,14.2
1857,34,2024-03-10,Entregue,Representante,12.15
1858,181,2024-10-26,Faturado,direto,
1859,41,2023-12-22,Cancelado,Representante,14.79
1860,135,2024-05-23,Faturado,Direto,
1861,192,2024-10-01,Em separação,Representante,10.0
1862,196,2023-03-05,cancelado,Direto,14.51
1863,77,2024-04-26,Em separação,E-commerce,7.38
1864,169,20/03/2024,Em separação,Direto,10.39
1865,169,2024-06-25,Cancelado,E-commerce,12.56
1866,176,2024-02-02,Em separação,Direto,8.67
1867,177,2023-02-01,Em separação,REPRESENTANTE,
1868,6,2024-02-01,Entregue,direto,0.61
1869,165,2023-02-24,em separação,Representante,4.51
1870,129,13/02/2024,Em separação,Direto,2.13
1871,58,2023-04-12,Cancelado,Representante,
1872,55,2023-08-09,Cancelado,E-commerce,4.06
1873,59,2024-02-19,Cancelado,E-Commerce,1.36
1874,3,2023-02-01,Faturado,Direto,9.9
1875,11,2023-10-27,Em separação,Direto,7.7
1876,19,2023-12-20,faturado,E-commerce,2.76
1877,111,2023-11-24,Entregue,E-commerce,0.26
1878,21,2024-10-17,Entregue,Representante,4.29
1879,32,2024-03-30,Entregue,REPRESENTANTE,10.24
1880,164,2024-10-29,cancelado,E-COMMERCE,
1881,39,2024-01-18,Entregue,E-Commerce,3.91
1882,94,31/01/2024,Cancelado,Direto,13.57
1883,190,2024-12-31,Cancelado,E-commerce,8.78
1884,64,17/07/2023,entregue,E-commerce,7.44
1885,133,2024-04-24,em separação,Direto,
1886,52,2023-06-09,Faturado,Direto,6.63
1887,153,2024-08-27,ENTREGUE,Direto,5.86
1888,165,2023-05-26,Entregue,E-commerce,14.57
1889,69,2023-06-23,Cancelado,E-commerce,2.96
1890,130,2024-03-13,Entregue,e-commerce,
1891,7,2023-08-15,Em separação,REPRESENTANTE,14.72
1892,10,2023-06-15,ENTREGUE,direto,
1893,129,2024-03-23,Cancelado,Representante,10.86
1894,152,2023-04-13,EM SEPARAÇÃO,REPRESENTANTE,
1895,133,2024-09-01,Faturado,DIRETO,10.1
1896,95,2023-03-30,Entregue,E-commerce,1.04
1897,131,2023-10-11,em separação,Representante,5.13
1898,48,2024-07-23,Entregue,Direto,11.05
1899,10,2024-06-09,Faturado,Direto,14.65
1900,184,2024-02-22,Entregue,Representante,12.76
1901,65,2024-02-15,Em separação,E-Commerce,0.33
1902,130,2023-01-12,Faturado,E-commerce,14.97
1903,37,2024-12-07,Faturado,Representante,
1904,102,2023-04-28,FATURADO,Representante,12.41
1905,171,2024-05-15,Entregue,E-COMMERCE,12.26
1906,52,2024-08-06,Faturado,E-commerce,
1907,29,2024-04-07,Entregue,Representante,5.09
1908,84,2024-11-18,Faturado,Representante,10.11
1909,161,2024-08-10,Faturado,E-commerce,5.73
1910,77,2023-04-20,Em separação,E-commerce,4.54
1911,85,2023-10-05,Entregue,Representante,
1912,31,2024-01-20,Faturado,Representante,10.62
1913,178,2024-01-21,CANCELADO,Direto,11.47
1914,185,2024-09-26,Em separação,E-commerce,0.47
1915,26,2024-04-02,Faturado,E-commerce,10.5
1916,15,2023-10-07,FATURADO,Direto,7.17
1917,49,27/08/2023,Em separação,E-commerce,13.95
1918,110,2023-06-22,Faturado,Representante,
1919,8,2023-03-31,Entregue,E-commerce,4.94
1920,22,2024-12-17,Em separação,E-COMMERCE,2.74
1921,129,2024-03-15,Faturado,E-commerce,3.17
1922,109,2023-08-12,Cancelado,E-commerce,8.94
1923,177,2023-08-31,Cancelado,E-COMMERCE,3.61
1924,97,2023-01-15,Em separação,REPRESENTANTE,8.12
1925,41,2023-01-19,Em separação,Direto,8.01
1926,16,2024-02-02,Cancelado,E-Commerce,7.37
1927,29,2023-04-02,FATURADO,E-commerce,5.37
1928,10,2024-06-09,Cancelado,Direto,1.62
1929,9,2024-02-15,em separação,E-commerce,2.36
1930,104,2023-06-20,Faturado,DIRETO,9.97
1931,137,2024-07-06,Entregue,Direto,13.45
1932,165,2023-08-31,cancelado,E-commerce,7.7
1933,111,2024-10-28,FATURADO,Direto,7.85
1934,185,2024-06-29,Cancelado,Representante,9.28
1935,149,2023-09-22,Cancelado,Direto,10.59
1936,162,2023-04-01,faturado,E-commerce,7.45
1937,9,2024-05-10,Entregue,E-commerce,12.95
1938,73,2023-05-06,Cancelado,representante,
1939,127,2023-10-06,Cancelado,Direto,10.2
1940,127,2024-05-27,Em separação,E-commerce,7.81
1941,165,2024-07-24,Entregue,Direto,2.47
1942,128,2024-04-05,Cancelado,Representante,3.99
1943,168,2024-05-07,Em separação,Direto,4.15
1944,24,2024-08-07,CANCELADO,E-Commerce,0.49
1945,44,2024-09-02,Em separação,E-commerce,1.11
1946,25,2023-06-30,Entregue,Direto,14.46
1947,84,2023-06-28,Em separação,Direto,11.85
1948,101,2024-05-30,Em separação,Representante,
1949,20,2024-06-19,Cancelado,Representante,2.84
1950,78,2024-07-19,Entregue,Representante,14.7
1951,4,2023-04-10,Em separação,E-commerce,7.4
1952,88,2023-04-11,Em Separação,Direto,13.11
1953,7,2024-08-29,cancelado,E-commerce,14.75
1954,114,2023-12-07,Em separação,E-commerce,1.05
1955,68,2023-07-19,em separação,E-commerce,2.28
1956,35,2024-08-30,Entregue,Direto,
1957,13,2023-02-09,ENTREGUE,Representante,2.78
1958,169,2023-03-08,Cancelado,E-commerce,
1959,190,2023-07-23,Cancelado,DIRETO,4.45
1960,84,2024-01-13,faturado,Direto,
1961,179,2023-05-26,Faturado,E-commerce,13.43
1962,22,25/07/2023,Cancelado,Representante,14.41
1963,57,2024-02-03,Em separação,DIRETO,9.2
1964,118,2023-12-26,faturado,E-commerce,7.65
1965,199,2023-09-22,Em Separação,E-Commerce,3.99
1966,59,2023-08-29,Em separação,E-commerce,13.93
1967,80,2023-04-04,Faturado,E-commerce,
1968,176,2023-09-12,Faturado,Representante,10.87
1969,169,2024-03-25,Entregue,Representante,13.15
1970,59,2024-03-26,Em separação,E-commerce,6.2
1971,1,2024-06-06,Em separação,E-commerce,3.66
1972,173,2024-05-28,Cancelado,Representante,4.07
1973,73,2024-08-12,Entregue,Representante,5.7
1974,155,2023-11-03,Em separação,Direto,8.46
1975,120,2023-10-16,Faturado,E-commerce,
1976,149,2024-04-12,EM SEPARAÇÃO,Direto,4.21
1977,131,2024-06-09,Entregue,Representante,10.79
1978,172,2024-11-19,Faturado,Representante,11.68
1979,159,2023-08-22,Em separação,Direto,1.74
1980,106,2023-02-25,Faturado,Representante,13.78
1981,158,2023-07-25,Faturado,E-commerce,9.74
1982,194,2024-08-03,Entregue,Direto,
1983,100,2023-12-01,Entregue,REPRESENTANTE,5.56
1984,57,2024-03-30,Cancelado,Representante,8.3
1985,73,2024-05-10,Em separação,DIRETO,12.16
1986,55,2024-11-27,Em separação,Direto,11.42
1987,74,2023-05-02,em separação,DIRETO,5.57
1988,65,2024-07-05,Entregue,Direto,
1989,135,2024-07-14,Faturado,DIRETO,0.37
1990,110,2023-07-11,ENTREGUE,Direto,7.8
1991,98,2024-08-07,Em separação,E-commerce,4.66
1992,126,2023-10-29,Entregue,Representante,10.41
1993,159,2024-10-22,Entregue,Direto,14.33
1994,69,2024-11-06,Em separação,E-commerce,13.48
1995,28,2023-11-26,Entregue,Representante,13.09
1996,25,2023-05-07,Faturado,REPRESENTANTE,3.61
1997,34,2024-07-08,Entregue,Representante,0.64
1998,161,2024-07-31,Em separação,Direto,
1999,68,2023-01-14,Cancelado,Representante,
2000,62,2023-10-28,FATURADO,Representante,2.47
2001,102,2023-01-13,EM SEPARAÇÃO,E-commerce,0.46
2002,4,2024-06-01,cancelado,direto,
2003,150,2024-05-19,Entregue,representante,8.24
2004,140,2024-11-27,Faturado,Direto,12.08
2005,144,2024-05-11,Em separação,Representante,0.33
2006,24,2023-10-30,Em separação,Direto,12.48
2007,155,2024-08-17,faturado,Direto,13.26
2008,187,2024-06-22,Faturado,Direto,2.54
2009,28,2023-08-23,Cancelado,E-COMMERCE,
2010,72,2023-04-23,cancelado,Representante,0.62
2011,195,2023-11-28,Faturado,Direto,12.65
2012,62,2023-10-21,CANCELADO,E-Commerce,12.52
2013,135,2023-08-07,CANCELADO,E-commerce,14.84
2014,3,2023-04-13,Faturado,Representante,
2015,108,2023-06-26,CANCELADO,Representante,
2016,111,2023-02-21,Faturado,representante,13.12
2017,189,2023-09-27,EM SEPARAÇÃO,E-commerce,4.86
2018,82,2023-08-07,Cancelado,E-commerce,1.9
2019,65,2023-10-12,Cancelado,E-Commerce,7.35
2020,175,2024-09-07,Cancelado,Representante,14.68
2021,127,2024-05-23,Faturado,Direto,9.85
2022,89,2023-02-27,Cancelado,direto,7.81
2023,46,2023-04-20,Faturado,E-commerce,13.01
2024,54,2023-09-27,Em separação,e-commerce,2.19
2025,24,2024-12-11,Em separação,DIRETO,0.85
2026,75,2023-05-27,Faturado,e-commerce,5.19
2027,142,2024-08-25,Em separação,E-commerce,
2028,90,2023-04-17,Faturado,E-commerce,8.44
2029,56,07/03/2023,Cancelado,E-commerce,7.4
2030,170,2024-12-14,CANCELADO,DIRETO,0.56
2031,173,2024-04-10,Em separação,e-commerce,8.49
2032,83,22/10/2023,EM SEPARAÇÃO,E-commerce,7.64
2033,123,2024-06-03,ENTREGUE,direto,
2034,162,2023-11-01,Cancelado,Direto,9.89
2035,18,2024-05-03,Em separação,Direto,6.38
2036,54,16/03/2024,cancelado,E-commerce,11.05
2037,91,2023-07-01,Faturado,Direto,13.98
2038,197,2024-04-24,Em separação,e-commerce,11.69
2039,13,2024-01-18,Cancelado,direto,1.43
2040,176,2023-09-06,Cancelado,Direto,2.46
2041,77,2024-09-06,Em separação,Representante,0.73
2042,44,2024-09-28,Entregue,e-commerce,12.56
2043,189,2023-06-10,FATURADO,Direto,6.03
2044,32,2023-08-06,Faturado,Direto,5.23
2045,55,2024-12-09,Entregue,e-commerce,10.16
2046,57,2023-06-21,Entregue,e-commerce,14.58
2047,108,2024-03-01,Faturado,Representante,12.97
2048,167,2023-09-02,Entregue,Representante,10.85
2049,180,2023-02-18,Em separação,Representante,6.84
2050,77,2024-09-18,Entregue,Direto,8.46
2051,12,03/01/2023,Entregue,E-commerce,9.08
2052,24,2024-05-12,ENTREGUE,E-commerce,7.72
2053,22,2023-11-08,Faturado,DIRETO,7.72
2054,174,2023-03-08,cancelado,Representante,
2055,27,2024-02-19,Faturado,Representante,3.9
2056,109,2023-05-29,Faturado,E-commerce,0.52
2057,64,2023-03-06,Entregue,Direto,
2058,47,2023-10-03,Entregue,Representante,
2059,28,2024-06-01,Entregue,Representante,1.62
2060,113,2024-07-29,Entregue,Direto,8.02
2061,79,2023-07-12,ENTREGUE,Direto,6.0
2062,52,2023-04-07,Entregue,Representante,9.35
2063,103,2024-01-12,CANCELADO,Representante,14.3
2064,98,2023-04-27,Entregue,Direto,
2065,21,2023-07-29,EM SEPARAÇÃO,E-COMMERCE,5.24
2066,86,2023-11-24,Cancelado,E-commerce,
2067,59,2024-08-04,Cancelado,REPRESENTANTE,6.54
2068,66,2023-03-22,Faturado,Direto,12.81
2069,14,2023-07-30,em separação,DIRETO,3.74
2070,195,2024-08-25,Cancelado,REPRESENTANTE,
2071,109,2024-10-24,CANCELADO,REPRESENTANTE,11.77
2072,143,12/07/2024,CANCELADO,Direto,5.25
2073,91,2024-06-09,Entregue,direto,7.64
2074,151,2023-12-14,Em separação,E-commerce,3.18
2075,139,2023-12-21,cancelado,REPRESENTANTE,3.36
2076,129,2023-01-22,em separação,REPRESENTANTE,10.03
2077,8,2023-05-02,Entregue,Direto,6.03
2078,2,2024-11-10,Cancelado,Representante,12.38
2079,118,2023-10-27,Em separação,E-commerce,10.96
2080,61,2024-07-26,Entregue,E-COMMERCE,
2081,136,2023-05-13,Entregue,Direto,
2082,87,2023-05-06,faturado,Direto,
2083,139,2024-02-11,Entregue,Direto,12.96
2084,68,2023-09-20,Faturado,direto,4.88
2085,135,2024-12-29,Cancelado,E-commerce,10.0
2086,137,2023-10-10,Em separação,Direto,9.64
2087,154,19/01/2024,Entregue,Representante,
2088,122,2024-12-24,FATURADO,Representante,13.9
2089,30,2024-04-14,entregue,Direto,1.47
2090,180,2024-12-24,Entregue,Direto,4.54
2091,152,2024-04-01,entregue,Direto,2.39
2092,179,2023-05-02,Em separação,Representante,1.24
2093,59,2023-03-12,Entregue,Direto,0.84
2094,7,2023-07-28,Cancelado,Direto,12.96
2095,28,2023-08-17,Entregue,Representante,0.46
2096,58,2023-12-05,Cancelado,REPRESENTANTE,0.66
2097,38,2024-11-05,Em separação,E-commerce,11.53
2098,177,2024-11-03,Faturado,Representante,4.34
2099,114,2024-02-23,Em separação,Representante,13.53
2100,80,2024-05-25,Em separação,E-commerce,7.94
2101,36,2024-06-19,CANCELADO,DIRETO,1.83
2102,38,2024-05-26,cancelado,Direto,14.54
2103,82,2024-03-26,Entregue,E-commerce,
2104,58,2024-01-11,Faturado,e-commerce,11.88
2105,136,2023-12-02,Em separação,Direto,3.39
2106,131,2023-02-06,Cancelado,Representante,8.89
2107,83,2024-09-04,Entregue,Direto,13.74
2108,137,2024-04-18,Entregue,Direto,4.87
2109,79,2024-07-18,Cancelado,Direto,10.51
2110,13,2024-02-25,Em separação,E-commerce,7.98
2111,22,2024-05-08,Faturado,Representante,14.43
2112,69,2023-04-16,Entregue,Representante,6.86
2113,11,2024-01-30,Cancelado,E-commerce,7.32
2114,105,2024-06-22,Cancelado,E-commerce,1.33
2115,178,2024-08-28,Faturado,Direto,12.54
2116,179,2024-06-17,Em separação,Representante,8.5
2117,109,2023-06-23,entregue,Representante,7.76
2118,181,2023-12-18,Cancelado,E-commerce,11.79
2119,37,2023-08-15,Em separação,E-COMMERCE,8.67
2120,123,31/07/2024,Faturado,Direto,12.69
2121,198,2023-06-19,Entregue,E-commerce,11.26
2122,49,2023-08-15,Cancelado,DIRETO,
2123,128,2023-03-29,Faturado,e-commerce,8.81
2124,87,2023-06-04,Em Separação,Representante,14.15
2125,30,2023-12-20,Cancelado,Direto,
2126,165,27/08/2023,Em Separação,direto,6.39
2127,55,2024-01-30,Cancelado,E-commerce,
2128,47,2023-07-01,CANCELADO,Representante,
2129,131,2024-10-02,Faturado,E-Commerce,4.57
2130,165,2023-01-15,Faturado,Direto,6.33
2131,41,2023-01-16,entregue,Representante,4.93
2132,53,2023-09-21,Cancelado,Direto,
2133,31,2024-12-21,Faturado,Direto,
2134,98,2023-05-28,ENTREGUE,Direto,2.77
2135,118,2024-10-08,Cancelado,Direto,
2136,27,2024-02-12,Em separação,E-COMMERCE,
2137,121,2023-09-09,Em separação,E-commerce,9.69
2138,94,2023-10-13,Cancelado,Representante,3.84
2139,108,2023-08-23,Cancelado,Direto,
2140,121,2023-07-08,Faturado,Representante,0.16
2141,141,2024-03-12,Entregue,Direto,13.24
2142,35,2024-03-30,cancelado,Direto,7.51
