id_entrega,id_pedido,id_rota,data_prevista,data_realizada,status_entrega,km_percorrido,custo_frete,ocorrencia
1587,2959,3,2024-10-25,2024-11-01,Pendente,87.3,1967.91,
1588,2175,10,2023-10-25,2023-10-28,Devolvido,401.0,1018.29,
1589,3722,3,2024-06-28,,Pendente,215.9,1890.58,
1590,691,2,2024-09-08,2024-09-13,Pendente,216.1,2157.09,Sem ocorrência
1591,4421,19,2023-04-02,2023-04-04,PENDENTE,248.9,2058.34,
1592,4853,6,2024-12-08,2024-12-11,Pendente,292.2,1192.01,
1593,742,15,2023-02-16,2023-02-20,Devolvido,217.4,937.41,
1594,2393,7,2023-12-18,2023-12-27,Entregue,333.0,963.63,Sem ocorrência
1595,1039,3,2024-09-09,2024-09-13,Entregue,273.0,1526.42,
1596,84,16,2024-08-19,2024-08-21,entregue,95.2,303.26,Atraso
1597,4108,12,2024-04-24,2024-05-04,Pendente,236.4,1185.92,
1598,2773,2,2023-02-01,04/02/2023,Devolvido,307.3,135.38,Recusa
1599,73,15,2024-01-10,2024-01-17,Entregue,249.1,84.32,
1600,4692,12,2023-08-03,10/08/2023,Devolvido,,2406.9,
1601,2240,11,2023-08-30,2023-09-08,pendente,124.3,2399.44,
1602,2417,18,2023-02-22,2023-03-03,Pendente,300.3,662.02,Recusa
1603,3469,12,2023-12-05,2023-12-12,Entregue,355.9,1594.34,Avaria
1604,2535,3,2023-03-10,2023-03-10,Entregue,329.0,550.02,Avaria
1605,3550,6,2023-12-17,2023-12-18,Devolvido,363.0,266.22,Sem ocorrência
1606,4624,11,2024-10-14,2024-10-18,Devolvido,255.5,,
1607,3254,1,2023-09-04,2023-09-05,pendente,319.8,1098.13,Atraso
1608,2498,16,2024-02-09,2024-02-08,Entregue,313.1,1563.76,Atraso
1609,2365,9,08/06/2023,2023-06-14,Devolvido,345.3,,Sem ocorrência
1610,4722,18,05/05/2023,2023-05-08,Devolvido,272.7,1488.68,
1611,1146,12,2024-03-15,2024-03-20,Devolvido,74.2,1643.86,Recusa
1612,1264,10,2023-03-18,2023-03-18,Devolvido,111.1,1577.01,
1613,3840,8,2024-09-03,2024-09-09,DEVOLVIDO,105.5,2171.57,Sem ocorrência
1614,4520,16,2023-07-07,2023-07-11,Entregue,24.5,2160.92,Avaria
1615,37,6,2023-02-21,2023-02-22,Devolvido,323.7,916.24,
1616,4697,16,2023-02-03,2023-02-02,Devolvido,268.8,691.75,Atraso
1617,2261,7,2023-01-28,2023-02-05,Entregue,,1034.91,
1618,1222,14,2024-10-01,2024-09-29,Entregue,335.2,2235.68,
1619,4339,5,2024-04-18,2024-04-20,Entregue,,2399.43,
1620,2127,19,2023-08-08,2023-08-18,entregue,57.8,246.9,Avaria
1621,3466,2,2023-01-27,2023-01-29,Devolvido,202.9,2279.13,Avaria
1622,2372,11,2024-02-22,2024-02-21,Entregue,344.4,591.51,Recusa
1623,3716,15,2024-10-09,2024-10-16,Pendente,378.1,1995.83,Sem ocorrência
1624,3604,10,2024-08-12,2024-08-13,entregue,40.4,1598.05,
1625,1958,2,2023-05-28,2023-05-31,Pendente,219.0,1187.6,Recusa
1626,2053,5,2024-03-26,2024-03-27,Pendente,184.9,1026.73,
1627,3300,20,2024-08-11,2024-08-10,devolvido,329.2,1493.43,
1628,1193,11,2023-10-16,2023-10-26,Pendente,298.5,2464.91,
1629,2424,15,2024-03-15,2024-03-17,Devolvido,158.7,785.93,
1630,3317,19,2024-02-20,2024-02-22,pendente,124.3,2499.04,
1631,1808,12,2023-06-05,2023-06-08,Entregue,131.7,1768.71,Atraso
1632,4286,17,2024-02-07,2024-02-11,DEVOLVIDO,76.8,493.08,
1633,4385,14,2024-02-02,2024-02-06,Entregue,94.4,2044.07,
1634,2076,6,2024-04-22,2024-04-29,Entregue,274.5,1316.51,
1635,2825,15,2023-02-08,2023-02-09,Pendente,,1424.71,
1636,4724,12,2024-10-25,2024-10-30,devolvido,368.4,1578.88,
1637,3384,4,2023-01-29,2023-02-04,entregue,44.2,2053.37,
1638,3812,15,2023-03-13,2023-03-13,Entregue,,2304.07,Atraso
1639,3427,18,2024-12-05,2024-12-05,Pendente,60.7,1221.23,Avaria
1640,2660,15,2024-09-24,2024-10-04,Devolvido,152.3,2142.7,Recusa
1641,4249,3,2023-05-28,28/05/2023,Pendente,207.1,,
1642,2896,14,23/10/2024,2024-10-22,ENTREGUE,264.2,1893.34,
1643,2279,16,2023-03-08,2023-03-13,entregue,169.2,821.45,
1644,1371,7,11/08/2024,2024-08-18,Pendente,95.3,1988.77,
1645,141,5,2024-01-31,2024-01-30,pendente,93.7,1191.47,Avaria
1646,2459,12,2024-06-25,2024-06-25,Pendente,,179.89,Recusa
1647,1180,17,2024-09-30,2024-10-07,Devolvido,127.1,1009.5,Recusa
1648,1777,5,2023-01-01,2023-01-08,Devolvido,313.0,,
1649,940,18,2023-10-25,2023-10-31,Devolvido,151.5,1847.09,Sem ocorrência
1650,323,20,2024-03-14,23/03/2024,Pendente,267.0,,
1651,4,6,18/04/2024,2024-04-27,PENDENTE,121.5,496.49,
1652,2197,5,2023-12-05,2023-12-10,Devolvido,,1899.5,
1653,2019,3,2024-09-06,2024-09-12,Devolvido,285.8,2249.76,
1654,1599,5,2024-01-27,2024-02-05,Entregue,44.6,899.84,Sem ocorrência
1655,3176,4,2023-04-26,2023-04-30,Entregue,308.4,593.77,
1656,2912,10,2024-04-10,2024-04-09,Pendente,150.0,2475.02,
1657,4885,5,19/12/2023,2023-12-21,Pendente,91.2,862.7,
1658,4711,12,2023-09-20,2023-09-23,Entregue,69.6,1271.62,
1659,1679,2,2024-09-20,2024-09-19,Devolvido,119.5,2395.31,
1660,4043,12,2023-01-10,2023-01-09,PENDENTE,44.5,1347.04,
1661,2867,2,2024-08-08,2024-08-12,Pendente,197.1,592.82,
1662,1792,20,2024-02-15,2024-02-16,Devolvido,352.9,1487.7,Sem ocorrência
1663,625,16,2024-09-24,01/10/2024,Devolvido,397.6,212.37,Sem ocorrência
1664,1912,9,2023-07-12,2023-07-10,Entregue,64.6,935.97,
1665,2560,8,2024-08-29,2024-08-27,Pendente,406.1,878.86,
1666,3948,5,2023-05-07,2023-05-17,Devolvido,104.8,2346.49,Atraso
1667,2948,13,2024-02-25,2024-02-26,Entregue,259.9,898.65,Recusa
1668,19,10,2024-01-02,2024-01-01,Entregue,376.7,1396.47,
1669,1459,20,2024-05-10,2024-05-09,Devolvido,126.5,1755.18,
1670,3653,1,2024-01-13,11/01/2024,pendente,115.2,461.82,
1671,4142,2,2023-08-24,2023-08-24,Pendente,225.4,777.99,
1672,4975,4,2023-06-24,2023-07-02,Entregue,351.6,1421.74,
1673,1553,13,2024-06-10,2024-06-16,entregue,,2041.78,
1674,4807,4,2024-06-12,2024-06-16,Entregue,305.8,110.36,
1675,1108,8,29/05/2024,2024-05-28,Pendente,,1194.47,Recusa
1676,2887,8,2024-01-15,2024-01-21,devolvido,126.1,667.7,
1677,2524,13,2023-06-03,2023-06-03,pendente,191.5,642.96,
1678,439,9,2024-11-25,2024-11-27,entregue,266.9,898.72,
1679,4749,20,2023-04-24,2023-04-29,devolvido,,1246.07,Atraso
1680,3047,20,2024-08-15,2024-08-22,PENDENTE,93.9,1257.87,Recusa
1681,1841,18,2023-08-24,2023-08-29,Pendente,394.9,1185.19,
1682,3290,14,2023-07-05,2023-07-08,Entregue,68.8,1491.2,
1683,787,18,2023-04-16,,devolvido,242.3,1081.53,
1684,1802,12,2023-08-23,2023-09-02,ENTREGUE,70.7,2250.74,Recusa
1685,1410,2,2023-06-18,2023-06-27,Devolvido,,1022.01,
1686,2916,4,2023-12-24,2024-01-02,pendente,336.8,776.89,Atraso
1687,3923,15,2023-02-06,2023-02-07,Entregue,310.7,1065.89,
1688,4923,1,2023-08-22,2023-08-29,entregue,99.0,441.16,
1689,175,1,2024-09-30,2024-10-04,Pendente,387.0,1346.16,
1690,1891,12,2023-04-11,2023-04-12,Devolvido,355.5,2346.98,Atraso
1691,4789,12,2023-11-22,22/11/2023,Pendente,,1922.56,Sem ocorrência
1692,2288,16,2023-03-20,2023-03-28,Pendente,118.8,409.69,
1693,1469,2,2024-10-19,2024-10-25,Pendente,394.4,2209.76,
1694,131,4,2023-09-22,2023-10-01,Pendente,49.5,2120.41,
1695,2656,17,2024-07-06,2024-07-08,Pendente,127.1,210.3,
1696,941,2,2024-05-07,2024-05-13,Devolvido,230.4,1629.12,Avaria
1697,3786,8,2024-12-23,2024-12-29,Pendente,342.5,1306.17,
1698,2240,19,2024-08-19,2024-08-22,Devolvido,368.6,,Sem ocorrência
1699,1227,12,2024-04-01,2024-04-05,Devolvido,58.7,1613.52,Atraso
1700,29,19,2023-01-05,2023-01-12,Devolvido,353.7,2158.02,
1701,3399,16,2023-04-05,2023-04-11,Entregue,98.8,1362.18,Recusa
1702,1463,15,2023-09-10,2023-09-10,Pendente,137.4,225.92,Recusa
1703,746,11,2023-07-20,2023-07-21,Devolvido,126.1,1893.34,
1704,2141,2,2024-03-07,2024-03-05,Pendente,77.5,1643.78,
1705,865,8,2023-04-17,2023-04-22,Devolvido,126.7,1529.75,Avaria
1706,4136,15,2024-03-27,2024-04-02,Devolvido,82.4,648.24,Sem ocorrência
1707,1599,19,2024-08-15,2024-08-17,Entregue,415.8,2367.74,
1708,1270,1,2023-11-28,2023-12-03,Entregue,159.9,531.48,Avaria
1709,3291,12,2024-07-16,2024-07-16,Entregue,393.5,1470.23,Sem ocorrência
1710,1799,6,2024-06-09,2024-06-13,Pendente,255.8,1251.13,
1711,779,5,2023-06-07,2023-06-05,Devolvido,67.4,916.99,
1712,4327,8,2024-05-13,2024-05-22,Entregue,364.1,831.53,Atraso
1713,4332,16,2024-01-30,,Pendente,210.0,1951.27,
1714,1985,12,2024-12-27,06/01/2025,Pendente,39.6,1472.01,
1715,4593,7,2023-03-31,2023-04-02,Entregue,164.8,584.32,Sem ocorrência
1716,2460,13,2024-02-11,2024-02-15,Devolvido,289.5,923.58,Atraso
1717,3143,10,10/05/2024,2024-05-10,Entregue,382.8,1408.55,Sem ocorrência
1718,1252,2,2024-03-11,2024-03-13,Pendente,299.1,915.26,Atraso
1719,2280,1,2023-11-29,2023-12-08,Devolvido,187.9,2110.87,Atraso
1720,1137,10,2023-11-25,2023-11-30,Entregue,361.1,1452.63,
1721,3182,2,2023-09-19,22/09/2023,Pendente,384.9,,
1722,2831,1,2023-03-29,01/04/2023,Entregue,,750.22,
1723,4377,8,2024-05-31,2024-05-30,Devolvido,,2116.99,
1724,188,6,2024-03-03,2024-03-11,DEVOLVIDO,200.9,1252.3,
1725,3499,14,2024-10-17,2024-10-24,Devolvido,258.3,1921.16,
1726,3554,4,2023-07-04,2023-07-13,Devolvido,,,
1727,4857,15,2023-04-11,2023-04-11,Entregue,370.3,422.74,Recusa
1728,3825,15,2024-05-27,2024-06-02,Devolvido,,844.08,
1729,1737,17,2024-04-22,2024-04-24,Entregue,91.5,2399.88,Atraso
1730,1499,17,2023-10-21,2023-10-30,Pendente,330.1,1597.45,
1731,1385,13,2023-05-12,2023-05-14,Entregue,172.1,1693.55,
1732,3582,14,2024-06-13,2024-06-19,Pendente,,2315.43,Atraso
1733,3030,7,2023-04-11,2023-04-12,Entregue,367.7,219.56,
1734,4273,13,2024-01-17,2024-01-20,devolvido,148.6,2055.73,
1735,2243,10,2024-02-04,2024-02-05,Entregue,364.7,2360.04,
1736,4078,13,2023-02-14,2023-02-16,Devolvido,30.1,2322.96,Recusa
1737,4629,6,2023-11-07,2023-11-14,Devolvido,183.9,676.09,
1738,521,4,2024-10-26,2024-11-01,Pendente,287.9,1432.88,
1739,274,19,2023-05-31,2023-06-06,Entregue,286.3,2143.94,Recusa
1740,3154,13,2023-03-20,2023-03-30,Devolvido,379.6,1584.8,
1741,3347,12,2024-10-14,2024-10-13,Entregue,185.7,1585.42,
1742,3110,9,2023-01-05,2023-01-09,Devolvido,20.5,1514.83,
1743,3466,11,2023-09-16,2023-09-15,Devolvido,186.5,2335.17,Atraso
1744,2561,14,2024-02-01,2024-02-07,Pendente,334.1,1077.28,
1745,229,11,2023-06-20,2023-06-27,Devolvido,252.2,2048.94,Avaria
1746,537,1,2023-08-26,2023-08-24,Pendente,214.0,1922.71,
1747,958,15,2024-06-30,2024-07-08,Entregue,83.7,148.68,
1748,309,10,2023-01-11,2023-01-20,Entregue,76.5,1395.64,
1749,2921,19,2023-06-26,2023-06-27,DEVOLVIDO,365.8,1387.6,
1750,2747,1,2024-05-10,2024-05-17,Pendente,63.7,803.21,Recusa
1751,3439,3,2023-05-29,2023-06-06,Devolvido,246.2,1163.48,
1752,3785,15,2024-12-29,2024-12-29,Devolvido,263.1,1932.51,
1753,20,2,2024-07-12,2024-07-10,Entregue,24.9,581.23,
1754,1210,16,2023-02-26,2023-02-28,Entregue,20.6,305.61,
1755,3764,13,2024-08-07,2024-08-13,Pendente,373.5,2356.63,Atraso
1756,1066,18,2023-01-19,2023-01-29,Devolvido,,2261.26,Recusa
1757,3182,18,2024-01-06,2024-01-09,Devolvido,85.5,721.65,
1758,661,3,2024-03-07,2024-03-05,Devolvido,153.0,403.11,Recusa
1759,3649,13,2023-10-22,27/10/2023,Entregue,42.9,1369.08,
1760,2208,13,2024-06-17,2024-06-18,Entregue,392.3,269.26,
1761,3237,1,2023-07-06,2023-07-14,devolvido,398.2,720.63,
1762,1106,8,2023-08-27,2023-08-28,Devolvido,176.2,1355.19,Sem ocorrência
1763,1022,16,2023-02-12,2023-02-13,Devolvido,,916.11,Avaria
1764,1084,11,2023-08-03,2023-08-07,Entregue,327.5,1564.9,
1765,4900,7,2024-09-18,2024-09-16,Pendente,318.9,1139.67,
1766,732,1,2024-05-30,2024-06-08,devolvido,88.2,,Atraso
1767,1593,15,2024-10-07,2024-10-12,Devolvido,378.4,1823.59,Sem ocorrência
1768,4976,8,2024-03-03,2024-03-13,devolvido,267.3,618.61,
1769,3076,13,13/03/2024,2024-03-14,Pendente,102.6,1960.53,
1770,4098,5,2023-04-29,2023-05-08,Pendente,278.0,1843.6,
1771,4901,19,2023-03-25,2023-03-31,Pendente,64.2,1448.72,Sem ocorrência
1772,2691,7,2023-09-02,2023-09-01,Pendente,231.6,1107.61,Recusa
1773,3703,11,2024-06-08,2024-06-10,Entregue,182.9,1184.6,Sem ocorrência
1774,2504,3,05/06/2024,2024-06-09,Pendente,386.9,946.53,
1775,2587,12,2024-09-22,2024-09-29,Devolvido,215.9,2191.47,
1776,4030,11,2024-07-11,2024-07-12,Pendente,318.7,1899.03,
1777,1747,2,2023-01-07,2023-01-06,Pendente,28.9,2397.2,
1778,1538,2,2024-06-06,2024-06-07,Devolvido,63.7,,
1779,1316,11,2023-11-04,,Pendente,116.2,1051.62,
1780,2317,8,2023-07-22,2023-08-01,Pendente,49.0,190.27,
1781,3637,19,2023-03-13,2023-03-20,Pendente,233.0,,Sem ocorrência
1782,1486,11,2023-09-22,2023-09-20,entregue,151.6,837.83,
1783,3216,11,2023-07-08,2023-07-11,Pendente,386.1,2305.66,
1784,968,8,2024-02-14,2024-02-12,Entregue,110.9,759.49,Sem ocorrência
1785,1982,7,2024-04-14,2024-04-15,Devolvido,384.0,1793.64,Avaria
1786,4878,7,2024-10-02,2024-09-30,Devolvido,376.7,354.82,
1787,4220,1,2024-03-13,2024-03-20,Devolvido,228.9,1648.98,Avaria
1788,1193,6,2023-01-21,2023-01-30,Pendente,,2043.23,Recusa
1789,585,2,2023-09-01,2023-09-04,Devolvido,,2252.14,
1790,3035,9,2024-04-09,,Devolvido,317.6,569.06,
1791,1663,16,2024-01-22,2024-01-30,DEVOLVIDO,360.1,2317.11,
1792,3925,17,2023-09-08,2023-09-13,Devolvido,153.2,154.91,Sem ocorrência
1793,1090,4,2024-03-28,2024-03-30,Pendente,390.5,1555.89,
1794,2696,18,2024-12-08,2024-12-17,Devolvido,368.1,412.75,
1795,4534,15,2024-08-20,2024-08-26,Entregue,42.7,2030.85,Avaria
1796,3944,1,2023-10-24,2023-10-26,Devolvido,300.2,96.74,
1797,4249,18,2024-01-31,2024-02-07,DEVOLVIDO,344.5,2071.22,Avaria
1798,3632,1,2023-05-22,2023-05-26,Entregue,59.1,588.62,
1799,1647,5,2024-11-17,,Pendente,284.9,436.59,
1800,1173,10,2024-10-06,2024-10-16,devolvido,274.9,698.25,Sem ocorrência
1801,3598,8,2024-12-13,2024-12-19,PENDENTE,340.0,1632.53,
1802,2591,15,2023-10-03,2023-10-04,Devolvido,378.9,2049.56,Atraso
1803,1974,13,2023-08-11,2023-08-20,Devolvido,269.2,859.04,Avaria
1804,3188,12,2024-05-10,2024-05-13,Devolvido,29.7,,
1805,281,6,2023-03-14,2023-03-14,Devolvido,124.4,1407.36,
1806,2962,20,2023-05-15,2023-05-21,Devolvido,305.0,2209.15,Sem ocorrência
1807,29,18,2024-09-10,2024-09-18,Pendente,201.1,2311.64,
1808,2823,7,2024-10-03,2024-10-11,Devolvido,164.6,471.05,
1809,1351,12,2024-02-22,01/03/2024,DEVOLVIDO,343.5,764.39,Avaria
1810,825,10,2024-06-21,2024-06-29,Entregue,361.4,1270.75,
1811,143,20,2024-06-28,2024-06-27,PENDENTE,,2187.27,Atraso
1812,2587,18,2024-12-03,2024-12-10,DEVOLVIDO,54.9,693.08,
1813,3609,13,2024-09-06,2024-09-04,Entregue,46.6,1078.78,Sem ocorrência
1814,3677,18,2023-02-23,2023-03-02,Entregue,94.1,469.77,Avaria
1815,313,6,2023-10-03,2023-10-05,Entregue,121.7,1585.34,Avaria
1816,2359,17,2024-06-19,2024-06-23,ENTREGUE,335.5,838.36,
1817,1713,5,2023-01-06,2023-01-12,Devolvido,85.9,1546.42,Avaria
1818,629,19,2023-07-10,2023-07-19,Entregue,46.9,2145.34,
1819,731,4,2023-10-03,2023-10-06,Entregue,48.1,2426.62,Avaria
1820,1665,7,2023-04-24,2023-05-04,pendente,207.4,2002.61,
1821,4744,11,03/09/2024,2024-09-12,Devolvido,238.6,832.37,Recusa
1822,2369,5,2024-06-24,2024-06-22,Entregue,272.4,1875.07,Sem ocorrência
1823,1255,5,2023-02-06,2023-02-06,Devolvido,327.2,1055.89,
1824,1746,13,2024-05-26,2024-06-02,pendente,58.0,1081.41,
1825,4052,4,2024-02-24,2024-02-23,Devolvido,336.1,1996.7,
1826,1205,18,2023-03-15,2023-03-21,devolvido,414.1,1083.64,
1827,3496,9,2023-03-21,2023-03-29,Entregue,122.9,921.78,
1828,959,16,2023-02-03,,Devolvido,280.4,1244.13,
1829,932,7,2024-06-19,,Entregue,,800.28,
1830,3672,14,2023-04-05,2023-04-09,Entregue,322.7,748.31,
1831,1042,8,2024-12-02,2024-12-04,Entregue,304.0,2267.63,Atraso
1832,1966,9,2023-11-26,2023-12-06,ENTREGUE,234.4,325.66,
1833,2327,8,2024-01-19,2024-01-28,Pendente,70.0,647.95,
1834,2828,16,2023-02-10,,Entregue,101.4,1212.23,
1835,4685,2,2024-05-09,2024-05-10,DEVOLVIDO,340.1,744.41,
1836,89,7,2023-09-25,04/10/2023,Devolvido,245.8,960.95,
1837,4288,14,2024-06-11,2024-06-12,Devolvido,198.8,1042.52,
1838,889,2,2023-02-05,2023-02-14,Entregue,37.0,127.47,
1839,4959,8,2024-04-13,2024-04-21,Entregue,,2083.21,Sem ocorrência
1840,3901,8,2024-03-30,2024-03-29,Entregue,374.7,1905.3,
1841,948,9,2023-04-29,2023-04-28,Entregue,304.3,1522.71,
1842,4847,3,2024-03-14,2024-03-18,Devolvido,329.5,1875.71,Sem ocorrência
1843,1528,20,2023-11-15,2023-11-20,Entregue,319.0,1694.46,Sem ocorrência
1844,4758,20,2023-09-15,2023-09-14,Pendente,320.3,2255.34,
1845,2728,6,2024-03-23,,Pendente,178.7,409.64,
1846,1758,16,2023-08-10,2023-08-10,Pendente,50.0,1514.7,Avaria
1847,1607,7,2024-10-01,2024-10-01,Pendente,409.4,1476.66,
1848,3236,4,2024-03-14,2024-03-15,Devolvido,227.2,2480.71,Atraso
1849,3838,18,2023-05-02,2023-05-02,entregue,385.5,2108.8,Atraso
1850,2596,19,2023-05-08,2023-05-07,Entregue,205.3,2150.32,Atraso
1851,2737,18,2023-07-10,2023-07-10,Devolvido,69.9,1982.35,Atraso
1852,399,12,2023-10-01,2023-10-02,entregue,185.9,826.71,Avaria
1853,4249,13,2024-12-06,2024-12-15,Entregue,37.2,449.06,Avaria
1854,4392,19,2023-08-28,2023-09-04,Pendente,213.3,1484.54,
1855,3213,11,2024-05-29,2024-06-02,Pendente,99.3,821.89,
1856,989,11,2024-06-25,2024-07-05,Pendente,399.3,809.09,
1857,808,9,2023-08-18,2023-08-16,ENTREGUE,215.2,973.92,Avaria
1858,3906,18,2024-07-13,2024-07-23,Pendente,42.5,1936.33,Avaria
1859,4558,19,2023-11-11,2023-11-15,Entregue,234.7,,
1860,1047,2,2023-07-29,2023-07-31,Entregue,64.6,,Sem ocorrência
1861,3529,10,2023-05-03,2023-05-10,Pendente,273.7,2119.94,
1862,3335,4,2023-06-04,13/06/2023,PENDENTE,402.1,679.08,
1863,276,13,2023-11-02,2023-11-06,Pendente,258.3,1803.54,Avaria
1864,4170,8,2024-11-13,2024-11-12,Entregue,338.4,2368.05,Recusa
1865,1464,15,2024-02-23,2024-02-25,pendente,33.9,2142.8,
1866,1950,5,2023-04-01,2023-04-11,Devolvido,302.3,1889.34,Recusa
1867,1368,1,2023-09-10,2023-09-11,pendente,187.0,502.27,Avaria
1868,1005,5,2023-03-02,2023-03-08,Pendente,187.0,1806.6,
1869,2702,12,2023-02-23,2023-02-26,Pendente,125.5,,
1870,2051,20,2024-02-18,2024-02-20,Devolvido,401.9,358.56,Sem ocorrência
1871,2666,15,2023-09-03,2023-09-09,Pendente,290.1,412.37,Recusa
1872,870,2,2023-03-11,2023-03-17,DEVOLVIDO,223.6,1157.62,Avaria
1873,1992,7,2024-03-24,2024-04-03,Devolvido,232.2,1835.45,Atraso
1874,4723,20,2023-07-25,2023-07-24,Entregue,206.3,283.07,Recusa
1875,287,15,24/02/2024,,Entregue,258.2,2479.17,
1876,3998,3,2024-03-15,2024-03-16,Devolvido,397.6,2068.54,Avaria
1877,201,18,2024-06-28,,Entregue,299.8,477.31,
1878,42,16,02/11/2023,2023-11-08,Devolvido,114.6,2317.91,Sem ocorrência
1879,1468,9,2023-11-13,2023-11-17,Pendente,164.9,958.94,Sem ocorrência
1880,4436,16,2024-01-30,2024-02-07,Entregue,373.1,1461.26,
1881,2383,1,2023-07-29,,Pendente,381.8,1121.3,
1882,1001,14,2023-10-10,2023-10-20,Entregue,129.3,1872.63,
1883,2433,6,2024-05-21,2024-05-28,Entregue,337.0,308.27,Atraso
1884,1196,20,2024-06-18,2024-06-23,Pendente,270.4,,
1885,4982,3,2023-03-26,2023-03-25,Entregue,198.3,355.49,
1886,4568,10,2024-12-28,,Entregue,163.5,284.95,Sem ocorrência
1887,2330,11,2023-06-09,2023-06-17,Pendente,142.5,1023.91,Atraso
1888,2152,2,2024-03-19,18/03/2024,Devolvido,347.7,1938.85,
1889,3917,8,2023-10-03,2023-10-05,Entregue,386.7,1459.15,
1890,2592,16,30/07/2023,,devolvido,392.1,1257.24,Recusa
1891,2726,4,2024-08-04,2024-08-12,Devolvido,327.6,1302.89,Avaria
1892,3390,3,2024-09-28,2024-10-04,entregue,,1377.8,
1893,3008,3,2024-01-25,2024-02-01,Devolvido,246.8,1429.99,
1894,2977,1,2024-05-08,2024-05-11,Devolvido,363.1,763.31,Recusa
1895,1644,13,2023-08-22,2023-08-31,Entregue,412.1,395.95,
1896,3221,9,2024-06-27,2024-07-02,Pendente,137.6,1260.42,Recusa
1897,605,11,2023-08-09,2023-08-11,Pendente,241.0,2046.73,
1898,4705,7,2023-10-18,2023-10-17,Pendente,156.4,1522.22,Sem ocorrência
1899,807,19,2024-04-10,2024-04-18,Pendente,116.0,554.6,Recusa
1900,2370,1,2023-11-05,2023-11-10,devolvido,35.4,1556.22,
1901,2746,14,2023-06-24,2023-06-23,Devolvido,199.9,1350.22,
1902,3341,9,2023-03-16,2023-03-14,Devolvido,330.2,954.7,
1903,3306,9,2024-06-02,2024-05-31,Pendente,315.8,1478.11,
1904,3710,13,2023-12-05,2023-12-15,Entregue,,1718.9,Sem ocorrência
1905,4945,3,30/04/2023,2023-04-28,Pendente,150.8,1500.82,Sem ocorrência
1906,3963,14,2024-12-25,2024-12-27,Devolvido,304.1,2186.31,
1907,2573,12,2024-09-03,2024-09-03,Entregue,109.8,1251.39,
1908,3135,16,2024-01-30,2024-01-28,Pendente,172.2,1154.0,Avaria
1909,1310,13,2024-06-21,2024-06-24,pendente,92.2,1780.21,
1910,2612,13,2024-12-26,2024-12-28,DEVOLVIDO,371.5,2449.68,Sem ocorrência
1911,4651,1,2023-07-31,2023-08-08,DEVOLVIDO,96.1,188.93,Recusa
1912,3708,15,2023-01-22,2023-01-30,pendente,413.2,2231.83,Recusa
1913,4534,15,2024-03-24,2024-04-02,Pendente,42.2,,
1914,2258,1,2023-08-21,2023-08-27,Pendente,314.6,1974.46,
1915,3869,14,2023-07-09,2023-07-18,Devolvido,413.4,2047.63,Sem ocorrência
1916,1343,4,2023-11-06,2023-11-11,Entregue,86.5,1731.4,
1917,4005,11,2023-07-01,2023-07-09,Entregue,153.7,1068.51,Avaria
1918,754,19,2023-11-29,2023-12-08,Devolvido,401.9,2126.22,
1919,2849,6,2023-01-26,2023-01-28,Devolvido,80.8,173.32,
1920,1018,13,2023-03-13,2023-03-13,Entregue,403.5,1997.08,
1921,1901,18,2023-09-08,2023-09-11,Devolvido,310.1,1750.47,
1922,3672,19,22/07/2023,,Pendente,411.5,2450.97,
1923,419,12,2024-07-20,,Entregue,,,Recusa
1924,4395,14,2023-08-12,2023-08-22,Devolvido,84.4,1725.99,
1925,4584,7,2023-06-14,2023-06-17,devolvido,,1047.99,
1926,140,9,2023-12-24,2023-12-27,devolvido,118.1,2037.36,Avaria
1927,4384,20,2023-11-28,27/11/2023,ENTREGUE,69.8,681.32,
1928,1511,13,2024-12-08,2024-12-08,devolvido,119.6,1604.48,
1929,4794,4,2024-04-21,26/04/2024,Pendente,414.8,1674.09,Recusa
1930,4257,2,2023-08-15,2023-08-23,Entregue,305.9,1542.06,Recusa
1931,1869,14,2024-09-18,2024-09-23,Devolvido,,93.54,
1932,4153,1,2023-09-29,,Devolvido,384.7,2405.98,
1933,2168,2,2024-01-27,2024-02-03,Devolvido,100.4,1599.36,
1934,4578,15,2024-01-28,2024-02-01,Pendente,234.1,488.81,
1935,4296,7,2023-02-01,2023-02-08,Pendente,318.1,1884.51,Avaria
1936,2643,7,2023-12-11,2023-12-19,pendente,165.3,2136.87,Atraso
1937,1652,14,2023-04-07,2023-04-15,Entregue,265.9,2390.96,
1938,1032,12,2024-01-27,2024-01-26,Pendente,53.5,2243.51,Sem ocorrência
1939,2084,8,2023-09-25,,Entregue,32.6,2483.33,Atraso
1940,215,4,2024-01-02,,DEVOLVIDO,278.7,1779.32,
1941,4323,3,2024-03-21,2024-03-28,Devolvido,371.1,1364.18,Sem ocorrência
1942,3467,15,2024-12-19,2024-12-29,Entregue,196.1,751.95,
1943,1618,17,2023-03-05,2023-03-11,Entregue,156.1,1690.28,Sem ocorrência
1944,2775,5,2024-04-06,2024-04-08,Pendente,46.8,1381.6,Recusa
1945,2265,1,2024-01-12,2024-01-21,Devolvido,322.7,364.81,
1946,4965,7,2024-06-07,2024-06-05,Entregue,,2033.89,Atraso
1947,115,17,2023-08-21,2023-08-21,Devolvido,385.9,2023.0,Atraso
1948,1465,15,2024-08-31,2024-08-30,devolvido,337.5,1767.0,
1949,3145,3,2023-02-17,,Pendente,256.9,1549.02,Avaria
