COLETA ID,ID FAZENDA,ID ROTA,DATA,VOLUME,TEMPERATURA,GORDURA,PROTEINA,ACIDEZ,OBSERVACAO
4650,75,13,11/02/2023,367.23,8.5,4.08,3.95,14.98,Revisar valor
4651,236,8,2023-02-11,3983.18,3.7,3.44,3.97,17.39,Revisar valor
4653,185,14,2023-02-11,2401.59,6.7,4.81,3.96,17.71,Revisar valor
4655,39,13,2023-02-11,-1885.74,4.8,3.83,2.84,16.82,Revisar valor
4658,128,1,2023-02-11,4615.24,7.7,5.33,3.91,17.0,
4659,188,16,2023-02-11,3677.29,,4.65,3.6,16.93,Revisar valor
4660,183,16,11/02/2023,797.01,2.9,3.66,3.41,16.38,
4666,29,6,11/02/2023,4891.76,,5.29,3.5,14.49,Revisar valor
4667,211,11,11/02/2023,846.15,8.8,3.01,2.98,18.07,Digitado manual
4676,216,15,2023-02-11,2186.77,,4.24,3.21,18.31,Digitado manual
4677,96,5,2023-02-11,1142.0,9.2,4.73,2.87,16.18,Revisar valor
4678,204,1,11/02/2023,2986.14,5.9,5.21,3.69,14.01,Digitado manual
4684,243,16,2023-02-11,884.81,8.5,5.32,3.9,14.25,
4685,217,13,11/02/2023,1315.56,,,3.93,18.43,Revisar valor
4687,101,17,2023-02-11,4938.45,4.6,3.17,3.66,15.57,Digitado manual
4690,149,9,11/02/2023,4481.85,6.3,3.85,3.74,17.57,Revisar valor
4691,178,18,11/02/2023,4154.9,8.0,5.06,3.4,16.99,Digitado manual
4694,69,3,11/02/2023,2987.09,5.4,5.02,3.8,18.05,Revisar valor
4695,51,1,2023-02-11,3156.23,5.9,5.26,3.52,18.99,Digitado manual
4702,177,4,11/02/2023,2900.71,6.0,3.68,2.93,17.75,Digitado manual
4707,134,18,2023-02-11,4165.32,5.4,4.83,3.79,14.65,Digitado manual
4712,120,4,11/02/2023,842.39,8.8,4.34,2.83,14.45,Digitado manual
4723,244,20,2023-02-11,476.95,8.4,3.02,3.48,15.63,
4727,165,3,2023-02-11,4636.03,7.4,3.9,3.41,14.66,Revisar valor
4731,202,1,11/02/2023,810.34,9.9,4.4,2.84,17.9,Revisar valor
4732,234,12,11/02/2023,1632.37,8.0,3.12,3.26,18.69,
4733,22,4,11/02/2023,2531.74,4.6,3.04,3.84,16.04,Revisar valor
4739,124,20,2023-02-11,4576.69,3.0,3.13,3.39,19.1,Digitado manual
4740,104,10,11/02/2023,1452.54,3.5,5.01,3.52,18.7,Revisar valor
4742,24,2,2023-02-11,4594.19,9.6,4.96,3.74,19.15,Digitado manual
4746,53,19,11/02/2023,2673.22,4.5,4.22,,18.91,Revisar valor
4747,170,17,11/02/2023,1314.43,4.3,,3.02,14.97,
4750,119,10,11/02/2023,3998.42,3.8,,3.11,,Revisar valor
4755,169,1,11/02/2023,836.22,5.1,5.2,3.5,16.83,
4764,227,3,2023-02-12,1895.15,8.3,4.39,2.89,14.32,
4766,221,19,2023-02-12,1787.06,5.2,3.2,3.15,,Digitado manual
4769,186,3,12/02/2023,1779.88,3.8,,3.82,16.76,Revisar valor
4775,111,13,2023-02-12,2398.52,6.6,3.35,3.74,18.39,Revisar valor
4776,123,20,12/02/2023,3494.53,7.2,4.47,2.91,19.38,Digitado manual
4777,29,2,2023-02-12,4131.78,2.9,3.73,2.98,19.31,Digitado manual
4789,192,4,2023-02-12,4008.4,7.5,3.3,3.08,14.18,Digitado manual
4794,163,2,12/02/2023,2815.27,9.7,4.98,,14.42,Digitado manual
4795,40,9,12/02/2023,4090.27,7.6,5.08,3.63,16.38,Digitado manual
4796,99,13,12/02/2023,310.28,6.9,3.41,2.91,16.81,Digitado manual
4797,61,3,12/02/2023,951.07,8.3,3.09,3.14,17.51,
4800,204,5,2023-02-12,428.39,2.1,5.33,3.37,14.46,
4804,79,4,2023-02-12,813.51,5.4,,3.82,18.23,Digitado manual
4807,90,9,12/02/2023,3139.69,6.8,4.01,3.14,16.98,Revisar valor
4809,89,10,12/02/2023,4565.79,8.2,4.06,3.69,14.81,Revisar valor
4814,55,9,2023-02-12,1205.52,2.3,4.52,3.96,18.91,
4816,12,12,12/02/2023,2958.47,6.6,3.67,3.33,16.03,Digitado manual
4817,155,4,12/02/2023,1240.25,6.4,,,15.49,Revisar valor
4818,134,3,2023-02-12,1165.25,9.0,5.07,2.95,18.94,Digitado manual
4821,57,15,2023-02-12,3209.92,3.8,3.27,3.76,14.45,Revisar valor
4822,132,9,12/02/2023,4323.52,7.7,4.74,3.53,19.53,Digitado manual
4827,140,13,2023-02-12,2630.07,2.7,5.5,3.43,,
4830,128,1,2023-02-12,2402.65,2.9,3.21,3.65,18.79,
4833,158,7,12/02/2023,2046.08,3.9,5.44,3.82,15.61,Revisar valor
4834,115,11,12/02/2023,4662.3,8.2,4.29,3.51,15.34,Revisar valor
4835,214,1,12/02/2023,4694.67,5.1,4.06,2.98,17.6,
4837,72,18,2023-02-12,1122.1,5.3,3.96,3.37,19.26,Digitado manual
4846,242,8,12/02/2023,-4790.99,9.8,4.29,3.97,17.78,Digitado manual
4848,238,15,2023-02-12,1956.92,3.4,3.91,3.91,17.75,Revisar valor
4849,87,12,2023-02-12,4843.31,3.3,3.39,3.74,17.78,
4853,26,12,2023-02-12,3726.82,9.0,4.08,3.86,14.72,
4854,22,14,12/02/2023,806.05,7.1,3.67,3.25,,
4858,129,7,13/02/2023,4964.69,4.6,3.48,3.15,19.41,Digitado manual
4862,245,20,2023-02-13,4269.75,8.8,4.55,3.6,17.39,
4865,18,10,2023-02-13,2476.61,7.2,,4.0,,Revisar valor
4866,137,8,13/02/2023,560.3,5.6,,2.89,17.28,Revisar valor
4867,161,8,2023-02-13,667.03,,3.28,2.8,15.61,
4868,142,8,13/02/2023,1414.49,8.2,3.34,2.96,19.46,
4869,105,3,13/02/2023,3465.4,2.1,4.82,2.96,18.54,Revisar valor
4871,140,16,13/02/2023,3793.66,7.1,4.97,3.35,14.96,Revisar valor
4872,84,19,2023-02-13,1764.48,9.7,3.2,3.48,17.22,
4874,48,8,2023-02-13,2348.2,,3.43,3.63,16.73,Digitado manual
4877,164,17,13/02/2023,591.02,3.2,,3.25,18.09,Revisar valor
4880,188,1,13/02/2023,4129.78,3.4,3.54,3.39,17.3,Digitado manual
4883,41,13,2023-02-13,1594.86,10.0,3.83,3.53,15.44,Digitado manual
4888,3,13,13/02/2023,387.76,2.2,,3.8,16.51,Digitado manual
4892,1,9,13/02/2023,1983.65,6.6,4.72,3.32,19.06,Digitado manual
4893,237,20,13/02/2023,730.33,9.6,4.01,3.42,18.0,Digitado manual
4895,144,11,2023-02-13,1382.95,6.4,4.76,3.47,,
4900,116,16,2023-02-13,568.88,6.5,5.4,3.16,16.31,
4901,8,13,13/02/2023,1828.92,9.0,5.3,3.61,14.38,Digitado manual
4904,23,10,13/02/2023,3761.53,,4.48,2.97,19.81,Revisar valor
4905,123,7,13/02/2023,4954.1,6.0,3.75,3.98,19.61,Digitado manual
4906,197,11,13/02/2023,4451.07,4.9,3.34,3.15,18.24,Revisar valor
4910,172,12,2023-02-13,798.59,7.8,5.31,2.94,17.51,
4915,87,17,13/02/2023,4765.82,2.3,4.24,3.14,15.64,Revisar valor
4917,244,5,13/02/2023,3908.0,6.6,5.27,2.97,14.92,Digitado manual
4918,155,2,13/02/2023,1465.35,2.7,4.35,3.82,16.41,
4919,208,20,2023-02-13,3112.64,5.1,3.94,3.66,14.32,Revisar valor
4920,13,11,13/02/2023,1501.65,9.7,4.05,3.86,18.53,Digitado manual
4921,110,15,2023-02-13,1112.28,2.5,3.18,3.98,16.27,Revisar valor
4922,192,14,13/02/2023,4771.15,5.1,3.67,3.43,19.56,Digitado manual
4924,187,12,2023-02-13,3028.66,6.2,3.43,3.5,16.17,
4926,122,10,2023-02-13,518.34,4.6,4.1,2.96,18.78,Revisar valor
4928,19,15,2023-02-13,4330.58,4.2,5.38,,18.24,Revisar valor
4929,224,1,2023-02-13,1738.27,2.9,5.05,3.78,15.75,Digitado manual
4930,203,16,2023-02-13,1291.27,7.8,4.22,3.93,14.58,Revisar valor
4934,108,13,2023-02-13,2651.47,3.8,3.2,2.91,18.86,Digitado manual
4935,28,3,2023-02-13,1429.42,8.6,3.32,3.23,18.49,Digitado manual
4940,239,6,2023-02-13,1902.03,8.6,4.47,3.34,14.12,Revisar valor
4953,152,11,13/02/2023,1719.28,3.9,5.1,,14.82,
4954,174,18,2023-02-13,1724.79,,3.96,3.02,17.91,
4964,220,8,13/02/2023,2793.0,7.1,4.78,3.17,17.75,Revisar valor
4966,33,4,13/02/2023,1526.52,8.5,5.5,3.15,14.01,Digitado manual
4973,146,5,13/02/2023,491.54,8.6,4.75,3.12,18.5,Digitado manual
4974,88,9,2023-02-13,2072.83,4.6,3.8,3.58,18.78,Digitado manual
4975,103,14,2023-02-13,752.12,2.1,4.61,3.02,14.39,Revisar valor
4976,120,14,13/02/2023,4884.65,4.4,4.69,2.97,16.4,Revisar valor
4979,10,17,13/02/2023,2120.46,2.1,3.64,3.77,18.41,Revisar valor
4980,201,9,13/02/2023,579.08,7.6,4.93,3.1,18.51,Digitado manual
4983,166,8,13/02/2023,830.59,3.1,3.84,3.35,14.93,Digitado manual
4986,99,19,13/02/2023,3661.3,8.1,3.41,3.89,19.25,Revisar valor
4989,104,12,13/02/2023,2400.56,8.7,4.8,3.82,16.34,
4990,60,20,2023-02-13,2326.57,9.6,4.26,3.8,14.89,
4997,22,9,14/02/2023,4333.01,8.5,4.12,3.12,16.73,
5001,183,13,2023-02-14,2050.27,7.5,4.54,3.24,,Digitado manual
5002,135,19,14/02/2023,1132.64,5.5,3.96,,15.55,Revisar valor
5008,114,2,2023-02-14,4552.75,9.7,4.5,2.89,16.12,Revisar valor
5014,189,17,14/02/2023,-2767.06,3.5,4.92,3.6,14.85,Revisar valor
5016,58,19,14/02/2023,272.06,5.1,4.09,3.07,19.9,Revisar valor
5017,180,16,14/02/2023,1284.21,9.4,4.68,3.24,19.03,Revisar valor
5018,64,3,14/02/2023,2068.73,2.1,3.2,3.0,15.14,Revisar valor
5024,121,14,2023-02-14,2374.29,8.8,4.27,3.43,16.23,Revisar valor
5028,99,19,14/02/2023,1256.45,6.4,3.94,3.95,19.74,Revisar valor
5030,175,7,14/02/2023,3006.96,7.5,4.91,2.81,15.3,Revisar valor
5039,85,10,14/02/2023,4791.81,9.2,3.25,2.88,17.08,Revisar valor
5040,141,5,14/02/2023,2508.11,8.3,5.08,2.87,15.32,
5046,170,2,2023-02-14,826.9,7.3,3.56,3.88,17.4,Digitado manual
5048,93,9,14/02/2023,3132.7,9.4,4.24,3.6,15.89,Digitado manual
5049,80,3,14/02/2023,2164.78,4.5,4.61,3.79,18.9,Revisar valor
5052,139,17,2023-02-14,813.41,5.4,4.76,3.79,19.67,Revisar valor
5053,161,11,2023-02-14,1005.09,3.2,,3.49,19.94,Digitado manual
5055,218,2,2023-02-14,4224.14,5.4,3.65,3.86,16.52,Revisar valor
5059,28,16,2023-02-14,713.11,8.7,4.25,3.19,18.57,Digitado manual
5061,194,6,14/02/2023,1854.51,,,3.88,14.42,
5062,98,11,14/02/2023,1598.7,9.2,,2.87,19.53,Revisar valor
5070,116,5,14/02/2023,2926.7,3.6,4.3,3.07,18.2,Revisar valor
5071,181,17,2023-02-14,1669.7,5.8,3.8,2.83,18.14,
5075,201,15,14/02/2023,2581.94,3.7,5.26,3.63,15.21,
5077,52,6,14/02/2023,4504.03,,4.45,3.99,17.07,
5078,44,5,14/02/2023,1697.49,6.8,4.27,3.08,18.24,Revisar valor
5085,37,11,14/02/2023,1940.19,9.6,4.05,3.09,17.17,
5087,197,16,14/02/2023,3892.92,7.8,3.24,3.45,15.12,
5089,23,1,2023-02-14,681.36,2.3,3.51,2.83,15.07,Revisar valor
5091,223,20,14/02/2023,3402.16,5.2,,3.32,19.23,Digitado manual
5098,192,13,15/02/2023,2224.23,9.4,3.09,3.56,19.64,
5099,199,12,2023-02-15,550.69,5.6,5.45,3.34,19.98,Revisar valor
5100,194,3,15/02/2023,832.57,2.5,3.97,3.14,,
5101,175,12,2023-02-15,1192.42,3.9,3.36,3.19,,Digitado manual
5104,107,14,2023-02-15,1007.09,8.2,3.86,3.64,18.95,
5106,33,15,15/02/2023,2413.53,2.7,4.54,3.58,,
5107,211,8,15/02/2023,588.29,8.6,4.96,3.4,19.66,Revisar valor
5109,16,2,2023-02-15,4132.04,,4.6,3.93,14.16,Digitado manual
5110,20,13,2023-02-15,1505.05,2.0,5.16,3.48,19.39,Digitado manual
5115,70,10,15/02/2023,4857.15,7.7,3.3,3.25,18.93,
5117,46,4,2023-02-15,365.25,9.3,4.01,2.86,18.08,Revisar valor
5118,222,16,2023-02-15,2464.74,4.5,4.83,3.86,16.69,Digitado manual
5122,181,3,15/02/2023,1930.39,6.2,4.99,3.36,14.13,Revisar valor
5127,21,13,15/02/2023,3706.63,4.6,4.11,2.96,17.57,
5129,156,4,15/02/2023,3289.29,,4.56,2.96,14.48,Revisar valor
5133,30,15,2023-02-15,1637.11,5.5,3.19,3.79,18.91,Revisar valor
5134,83,3,2023-02-15,3456.56,7.6,3.62,3.43,17.55,Revisar valor
5136,8,12,2023-02-15,3286.94,2.2,3.57,3.42,15.72,Revisar valor
5137,131,7,2023-02-15,3102.89,5.4,3.74,3.95,14.69,Revisar valor
5138,96,12,15/02/2023,4557.72,4.2,4.09,2.99,16.41,Revisar valor
5140,32,7,15/02/2023,1089.35,6.7,5.08,,15.01,
5147,180,2,15/02/2023,511.4,4.7,4.53,3.99,18.53,Digitado manual
5150,43,19,2023-02-15,848.77,3.3,3.39,3.61,14.48,
5152,210,13,2023-02-15,4803.79,2.3,5.13,3.37,15.68,
5157,191,6,2023-02-15,4090.68,3.1,,3.54,18.61,Digitado manual
5158,129,20,2023-02-15,373.21,3.4,4.11,3.8,16.1,Revisar valor
5160,85,9,2023-02-15,985.18,6.3,4.68,3.63,19.1,Revisar valor
5163,47,3,15/02/2023,649.32,7.2,3.57,3.08,18.63,Digitado manual
5165,120,5,2023-02-15,1318.47,2.2,4.64,2.9,15.37,Digitado manual
5168,145,11,15/02/2023,3130.76,9.6,3.25,3.48,18.69,
5169,15,17,15/02/2023,4856.78,4.4,4.32,2.82,14.88,
5175,113,10,2023-02-15,2619.01,8.9,5.28,3.63,16.76,
5179,73,1,2023-02-15,4840.92,9.3,5.13,3.77,,Revisar valor
5180,155,2,2023-02-15,4703.49,6.7,5.38,3.29,18.02,Revisar valor
5182,127,6,15/02/2023,1769.75,5.8,5.16,3.01,14.08,Digitado manual
5183,243,5,2023-02-15,4093.72,9.8,,3.59,18.91,
5187,71,18,15/02/2023,2931.14,6.2,4.68,3.08,19.22,Digitado manual
5188,95,7,15/02/2023,1816.27,4.2,4.64,3.15,14.87,Revisar valor
5192,66,5,15/02/2023,2273.32,8.6,5.16,3.15,14.67,Digitado manual
5197,159,17,15/02/2023,4644.01,2.6,4.69,3.7,16.52,Digitado manual
5199,105,2,2023-02-15,2842.98,3.2,3.48,3.04,16.91,
5200,198,3,15/02/2023,285.16,3.0,3.9,3.1,14.37,Revisar valor
5205,160,17,2023-02-15,-3882.52,4.7,3.14,3.05,16.85,Digitado manual
5208,41,2,2023-02-15,2098.91,3.9,4.52,2.82,14.08,Digitado manual
5210,12,1,2023-02-16,358.02,8.2,3.46,3.48,16.67,Revisar valor
5212,86,19,2023-02-16,2176.29,4.8,3.93,3.76,,Digitado manual
5213,152,9,2023-02-16,2033.58,3.4,4.31,3.15,17.52,Digitado manual
5216,190,6,16/02/2023,706.94,6.9,3.87,3.68,17.5,Revisar valor
5230,167,9,2023-02-16,2154.37,8.2,4.63,3.24,,Revisar valor
5237,203,9,16/02/2023,4335.11,6.2,3.23,2.92,15.96,Digitado manual
5239,113,13,16/02/2023,2483.56,3.8,3.81,3.13,19.57,
5242,216,17,2023-02-16,1286.47,3.5,4.73,3.28,19.01,
5244,107,15,16/02/2023,4701.27,9.5,4.49,4.0,17.72,Digitado manual
5248,84,19,16/02/2023,978.06,4.3,3.26,,14.29,Revisar valor
5251,115,15,16/02/2023,4455.26,2.2,5.22,2.89,19.18,Digitado manual
5252,78,18,16/02/2023,1632.93,8.1,3.36,3.13,16.65,Digitado manual
5256,67,13,16/02/2023,3137.89,5.8,4.98,3.17,15.23,Revisar valor
5257,185,13,2023-02-16,730.1,2.6,3.46,3.97,,
5259,163,4,2023-02-16,4662.74,6.1,4.51,3.92,19.51,Revisar valor
5261,134,14,16/02/2023,4798.25,2.7,,2.87,16.39,
5263,214,4,2023-02-16,4693.49,8.3,4.19,3.27,18.65,
5270,186,4,2023-02-16,4213.39,9.3,4.32,3.53,18.56,
5272,4,19,16/02/2023,2559.18,3.7,5.27,2.94,19.46,
5277,21,10,2023-02-16,1445.18,,3.79,3.96,18.25,
5283,51,1,16/02/2023,4027.31,5.8,3.11,3.17,16.48,
5284,64,16,2023-02-16,708.67,6.9,,3.44,19.02,
5285,97,12,16/02/2023,4295.99,,3.83,3.11,17.76,
5286,52,18,2023-02-16,2946.96,8.4,3.78,3.66,15.7,
5288,83,14,2023-02-16,4897.35,5.9,3.39,3.16,19.4,Digitado manual
5289,208,18,16/02/2023,666.76,9.9,3.76,2.85,19.68,Digitado manual
5290,137,13,16/02/2023,3697.65,2.8,3.38,3.79,14.46,Revisar valor
5297,66,1,16/02/2023,3632.65,,4.95,3.83,19.24,Digitado manual
5299,162,17,2023-02-16,2150.15,,5.37,3.65,17.74,Digitado manual
5300,96,4,2023-02-16,2027.18,9.8,5.4,3.68,19.96,Revisar valor
5303,104,6,16/02/2023,2346.7,8.9,5.01,3.79,14.84,Revisar valor
5304,202,5,16/02/2023,1562.01,,5.33,3.65,18.28,Revisar valor
5306,176,7,16/02/2023,240.49,6.0,5.13,2.95,14.05,Digitado manual
5307,241,13,2023-02-16,3151.44,2.3,4.24,3.19,16.17,
5308,85,7,16/02/2023,1786.71,6.6,4.04,3.82,14.38,Digitado manual
5310,130,20,2023-02-16,338.93,8.2,3.94,3.79,19.19,Revisar valor
5312,142,14,2023-02-16,4271.67,5.9,4.66,3.46,19.14,
5313,30,2,2023-02-16,2239.56,6.1,4.56,2.81,19.38,
5315,201,15,2023-02-16,1559.37,8.5,3.13,3.55,16.95,
5317,106,18,16/02/2023,2262.18,9.7,4.56,3.93,18.33,
5318,120,8,2023-02-16,2995.24,4.0,5.43,2.96,18.75,Digitado manual
5319,181,10,2023-02-16,1898.0,3.7,5.4,2.87,17.42,Digitado manual
5321,125,5,16/02/2023,4075.44,4.2,3.23,3.24,16.57,Digitado manual
5322,65,10,2023-02-16,740.71,9.6,3.26,3.72,17.48,
5323,233,8,2023-02-16,4132.6,5.4,4.24,3.84,16.18,
5324,215,19,16/02/2023,312.9,6.3,4.3,3.03,14.6,Revisar valor
5326,109,17,16/02/2023,856.17,8.2,3.07,2.99,19.99,
5327,3,3,16/02/2023,835.26,4.5,3.14,3.66,15.53,
5332,226,9,16/02/2023,3531.47,7.2,5.49,3.14,14.37,Revisar valor
5333,165,3,16/02/2023,3498.41,9.8,3.32,3.3,15.11,Digitado manual
5334,161,12,16/02/2023,993.22,9.0,3.55,3.05,17.92,Digitado manual
5335,110,7,16/02/2023,3006.38,3.2,4.82,3.16,17.84,Revisar valor
5338,228,16,16/02/2023,499.59,5.7,3.68,3.22,17.33,Digitado manual
5339,20,4,16/02/2023,3116.8,3.0,5.09,2.87,15.25,Revisar valor
5341,79,19,2023-02-16,1911.01,5.6,,3.75,17.1,Digitado manual
5346,239,16,2023-02-17,1317.71,9.9,,3.03,17.78,
5348,105,12,17/02/2023,1404.11,8.6,3.48,3.43,15.18,Digitado manual
5349,106,15,2023-02-17,4874.3,9.5,,2.98,16.21,Digitado manual
5352,168,10,2023-02-17,2306.5,7.8,3.16,3.94,14.78,Digitado manual
5359,97,3,2023-02-17,3199.42,8.8,4.46,3.13,16.69,Revisar valor
5361,38,6,2023-02-17,2832.81,5.6,3.64,3.31,15.92,Digitado manual
5362,225,8,17/02/2023,3130.78,9.1,4.79,3.15,19.73,
5363,227,14,17/02/2023,4685.32,8.8,5.26,3.88,16.41,Digitado manual
5366,226,16,17/02/2023,3272.53,7.2,5.13,3.62,14.93,
5370,71,3,2023-02-17,2132.88,9.9,3.05,2.91,14.3,Revisar valor
5371,199,6,17/02/2023,270.79,5.7,4.17,3.93,18.15,Digitado manual
5372,110,9,2023-02-17,1399.47,9.5,4.65,3.05,18.49,
5373,147,6,17/02/2023,2681.05,8.4,5.38,3.24,,
5374,90,9,2023-02-17,2235.78,9.1,5.16,2.97,,Digitado manual
5375,69,9,2023-02-17,3325.25,9.0,4.87,3.14,,Revisar valor
5380,93,9,2023-02-17,4642.35,6.5,5.15,3.41,14.08,Revisar valor
5381,179,1,2023-02-17,640.22,4.5,5.07,4.0,14.39,Digitado manual
5383,37,15,17/02/2023,4328.62,6.1,4.43,3.32,17.56,
5389,135,11,2023-02-17,672.82,6.5,5.16,3.9,16.39,Digitado manual
5393,55,11,2023-02-17,3054.4,7.7,5.31,2.96,16.96,Revisar valor
5397,154,8,2023-02-17,569.79,7.1,3.27,3.67,15.16,Revisar valor
5403,159,6,2023-02-17,1290.7,4.3,3.75,3.98,14.9,Digitado manual
5404,212,2,17/02/2023,665.5,5.2,5.35,3.94,17.13,Revisar valor
5405,245,11,2023-02-17,1365.14,8.2,4.57,3.4,14.8,
5408,43,8,2023-02-17,4826.64,,3.91,3.67,18.5,
5413,189,18,2023-02-17,415.29,9.2,4.51,3.88,16.53,
5414,221,20,2023-02-17,3361.42,6.6,3.05,,,Revisar valor
5416,11,15,2023-02-17,2981.93,,3.13,3.69,19.71,Revisar valor
5419,167,9,2023-02-17,4923.66,2.7,3.85,3.59,18.19,Revisar valor
5424,35,6,2023-02-17,1074.92,9.0,4.2,2.99,16.48,Revisar valor
5425,88,4,17/02/2023,4725.68,9.5,3.95,3.71,15.14,
5426,9,1,17/02/2023,3975.1,8.2,4.61,3.03,17.86,Digitado manual
5429,18,1,2023-02-17,4798.45,7.4,3.88,3.29,15.42,Digitado manual
5435,203,10,18/02/2023,1825.72,9.0,3.09,3.4,15.18,
5437,167,6,2023-02-18,3623.1,2.4,4.25,3.17,14.6,Revisar valor
5443,35,6,2023-02-18,3681.1,10.0,3.08,2.97,,
5445,6,7,2023-02-18,869.59,7.3,3.51,3.15,17.28,Digitado manual
5448,235,18,18/02/2023,2708.01,2.8,3.8,3.66,17.83,
5452,212,1,18/02/2023,3322.6,2.6,4.36,3.13,16.91,
5455,227,2,18/02/2023,3846.41,7.6,3.96,3.89,19.28,
5456,134,6,18/02/2023,4038.13,9.6,5.35,3.24,19.57,Digitado manual
5458,129,19,18/02/2023,884.24,8.2,5.19,3.16,15.51,
5463,241,15,18/02/2023,2266.86,4.8,3.52,3.16,19.63,Revisar valor
5465,36,12,2023-02-18,4781.39,9.9,4.93,3.67,15.52,Revisar valor
5467,87,14,18/02/2023,616.89,4.7,5.4,2.97,14.75,Digitado manual
5468,230,1,2023-02-18,890.12,8.2,4.2,3.06,15.42,
5469,144,15,18/02/2023,3704.78,6.5,5.38,3.26,19.21,Revisar valor
5473,185,17,18/02/2023,-4394.82,2.9,3.89,,19.37,
5475,207,10,18/02/2023,419.38,,,3.33,16.2,
5476,136,10,2023-02-18,2165.38,2.7,4.91,3.8,14.08,Revisar valor
5477,82,7,18/02/2023,870.46,4.6,,3.54,18.99,Digitado manual
5478,190,2,18/02/2023,4679.53,2.1,4.71,3.78,14.8,Revisar valor
5484,226,3,2023-02-18,1483.22,5.7,4.0,3.58,16.78,Digitado manual
5485,17,14,2023-02-18,3883.51,6.1,4.42,3.35,18.13,
5488,220,2,18/02/2023,4397.9,4.6,3.23,3.91,18.83,
5495,79,3,18/02/2023,1053.7,5.9,4.57,3.82,17.41,Digitado manual
5497,26,9,2023-02-18,4027.59,3.2,5.48,3.97,18.92,Digitado manual
5500,151,3,2023-02-18,3489.9,5.7,5.16,2.99,15.21,Digitado manual
5502,232,18,2023-02-18,3909.73,6.6,3.05,3.87,14.45,Digitado manual
5505,126,14,18/02/2023,3522.5,4.9,3.03,3.43,17.91,Revisar valor
5510,166,19,2023-02-19,2257.21,6.3,5.06,3.89,16.38,Revisar valor
5511,33,18,19/02/2023,1086.74,6.1,4.68,3.38,17.67,Digitado manual
5514,231,17,19/02/2023,4780.83,7.0,4.68,3.46,17.26,Revisar valor
5518,131,10,19/02/2023,2744.72,4.4,3.17,3.68,15.81,Revisar valor
5523,28,2,2023-02-19,4411.14,7.1,3.08,3.2,18.46,Digitado manual
5528,227,20,2023-02-19,3877.03,7.3,4.51,3.17,,
5530,219,14,19/02/2023,4785.29,8.5,4.54,3.51,16.79,Digitado manual
5534,128,20,2023-02-19,1511.59,5.1,5.19,3.35,14.51,
5536,198,16,19/02/2023,4971.84,3.5,3.81,2.94,16.02,
5537,152,14,2023-02-19,3458.1,2.7,3.19,3.11,17.84,Revisar valor
5540,63,8,2023-02-19,1857.53,3.9,3.65,3.34,17.26,Digitado manual
5551,6,4,2023-02-19,875.66,8.9,4.53,3.4,18.03,
5552,117,8,19/02/2023,3398.87,9.1,3.95,3.61,15.0,Digitado manual
5554,92,11,2023-02-19,1065.46,9.3,4.09,3.05,18.03,Revisar valor
5555,44,8,19/02/2023,1444.34,5.1,4.86,3.92,16.25,
5557,116,19,2023-02-19,3702.74,9.0,5.4,3.91,18.08,Revisar valor
5558,82,17,19/02/2023,1789.45,2.4,3.45,3.19,15.0,Revisar valor
5559,100,19,2023-02-19,3762.15,9.5,3.78,2.87,18.32,
5560,91,20,19/02/2023,3767.81,5.8,4.93,3.29,16.9,Revisar valor
5567,216,9,2023-02-19,4258.89,7.4,4.75,3.72,15.04,Revisar valor
5572,199,9,2023-02-19,2267.86,3.0,4.06,3.09,14.49,
5578,112,2,2023-02-19,1627.18,9.5,5.27,3.91,16.07,
5582,232,6,19/02/2023,3447.98,,3.4,3.16,14.39,Revisar valor
5583,1,9,2023-02-19,1667.41,4.8,3.99,3.91,,
5594,200,6,19/02/2023,4992.24,7.1,,3.75,19.14,
5596,70,20,19/02/2023,3568.81,7.4,4.25,3.0,17.46,Digitado manual
5600,243,9,2023-02-19,4665.96,3.2,3.87,3.76,15.55,Digitado manual
5601,107,3,2023-02-19,3914.48,9.4,,3.2,19.48,Digitado manual
5611,21,19,2023-02-19,534.77,3.9,4.76,3.49,16.48,
5614,41,3,19/02/2023,3734.83,8.2,,2.87,18.39,Digitado manual
5618,48,14,2023-02-19,2214.76,,4.47,3.26,18.64,Digitado manual
5624,170,12,2023-02-19,4679.94,7.7,3.92,3.29,,
5627,80,7,19/02/2023,1291.97,7.5,5.15,3.62,15.1,Digitado manual
5628,106,14,2023-02-20,4032.57,5.9,4.14,3.5,17.34,Digitado manual
5629,32,17,20/02/2023,2873.7,4.8,4.11,3.78,17.13,Digitado manual
5630,94,17,20/02/2023,3537.45,9.2,4.11,3.04,17.22,Revisar valor
5631,171,14,20/02/2023,4763.39,8.1,3.53,3.7,16.5,
5632,126,13,2023-02-20,3356.11,4.5,,3.97,19.68,Revisar valor
5634,116,9,20/02/2023,1380.48,4.7,3.27,3.61,17.96,Digitado manual
5635,33,17,20/02/2023,1013.02,3.2,3.64,3.68,14.7,
5640,87,8,20/02/2023,832.11,4.3,5.38,3.96,14.91,
5641,240,15,2023-02-20,582.92,2.5,3.72,3.27,14.57,Revisar valor
5643,218,3,2023-02-20,636.31,8.1,4.89,2.95,18.89,Digitado manual
5647,119,7,2023-02-20,3871.52,9.3,3.88,3.97,19.7,
5648,72,2,20/02/2023,878.59,5.5,3.8,3.86,15.23,Revisar valor
5650,141,17,2023-02-20,3124.66,,4.54,2.86,,Digitado manual
5652,117,18,20/02/2023,409.3,5.3,,3.47,16.02,
