collection_id,farm_id,route_id,collection_date,collected_liters,temperature_c,fat_pct,protein_pct,acidity
18078,22,19,06-08-2023,"4993,48","2,3","4,38","3,1","16,64"
18079,135,3,06-08-2023,"236,38","5,4",,"3,04","14,41"
18080,101,6,06-08-2023,"2163,86","3,5","3,89","2,97","19,27"
18081,112,9,06-08-2023,"263,1","6,8","3,49","3,23","17,79"
18084,113,7,06-08-2023,"393,29","5,2","5,11","3,17","17,31"
18087,193,14,06-08-2023,"3427,69","8,6","3,39","3,04","14,77"
18096,150,20,06-08-2023,"1414,91","8,4","3,38","3,15","14,1"
18097,160,13,06-08-2023,"910,34","4,3","4,6","2,86","15,71"
18100,202,10,06-08-2023,"2357,41","6,2","5,06","3,6","17,62"
18111,8,18,06-08-2023,"660,67","2,4","5,19","3,99","14,92"
18113,5,10,06-08-2023,"2589,05","9,2","4,66","3,42","18,81"
18115,99,15,06-08-2023,"446,73","4,0","3,55","3,16","15,57"
18117,198,14,06-08-2023,"3342,5","3,1","3,1",,"17,94"
18118,207,9,06-08-2023,"1827,35","8,8","4,41","3,17","16,81"
18122,97,16,06-08-2023,"2069,11","4,5","3,02","3,93","15,58"
18124,56,11,06-08-2023,"2838,28","3,8","3,6","3,9","18,01"
18127,133,1,06-08-2023,"4582,93","4,7","5,38","2,9","18,53"
18129,132,15,06-08-2023,"2549,56","8,5","3,4","3,86","17,41"
18131,30,9,06-08-2023,"4714,05","5,3","4,46",,"17,06"
18135,219,9,06-08-2023,"454,62","2,5","3,93","3,65",
18141,92,18,06-08-2023,"4362,14","2,7","5,08","3,93","19,4"
18144,32,6,06-08-2023,"1893,57","3,7","3,44","3,46","16,48"
18147,36,16,06-08-2023,"3320,49","2,9","3,51","3,72","15,92"
18150,44,4,06-08-2023,"1741,59","6,9","3,23","3,7","17,83"
18152,148,15,06-08-2023,"614,53","9,0","5,35","3,88","16,06"
18159,137,14,06-08-2023,"954,42","7,5",,,"18,71"
18161,173,8,06-08-2023,"3072,97","2,7","5,02","3,11","18,38"
18163,233,15,06-08-2023,"1899,5","7,9","4,63","3,28","14,06"
18164,96,17,06-08-2023,"2655,58","7,4","3,61","3,1","19,38"
18166,81,17,06-08-2023,"1573,78","3,2","3,09","2,96","18,57"
18170,229,20,06-08-2023,"1684,4","7,5","4,73","3,22","14,81"
18175,58,11,06-08-2023,"3233,32","9,3","4,68","3,87","15,5"
18177,185,7,06-08-2023,"1520,61","2,4","3,58","3,27","19,62"
18181,139,16,06-09-2023,"4569,9","7,0","4,3","2,94","15,66"
18183,163,17,06-09-2023,"3754,25","5,5","3,45","3,31","14,2"
18184,201,13,06-09-2023,"1355,91","4,0","4,91","3,29","18,1"
18191,78,5,06-09-2023,"221,19","9,8","4,06","3,35","19,86"
18192,210,17,06-09-2023,"3062,14","4,2","5,19","3,29","15,23"
18195,88,19,06-09-2023,"829,11","6,8","3,36","3,12","15,59"
18202,101,4,06-09-2023,"2208,18","9,5","3,9","3,24","19,87"
18204,189,3,06-09-2023,"2568,28","6,7","3,05","3,24","15,64"
18205,35,8,06-09-2023,"2557,73","5,2","3,34","3,39","18,09"
18208,167,20,06-09-2023,"473,37","5,3","4,63","3,79","15,8"
18213,148,6,06-09-2023,"506,17","7,4","4,15","3,95","17,67"
18214,198,13,06-09-2023,"1889,09","8,1","3,97","2,85","17,67"
18215,27,18,06-09-2023,"1215,22","9,8","5,1","3,96",
18217,229,3,06-09-2023,"4535,25","2,7","4,96","3,25",
18219,211,11,06-09-2023,"878,82","3,7","3,53","3,79","14,88"
18223,45,18,06-09-2023,"325,54",,"5,05","3,15","15,29"
18225,217,2,06-09-2023,"741,82","3,4","4,52","3,51","16,68"
18226,61,20,06-09-2023,"4828,47","8,9","4,31","3,5","15,65"
18229,151,7,06-09-2023,"4095,98","4,3","3,88",,"15,82"
18232,164,17,06-09-2023,"1939,49","5,1","4,39","3,83","19,27"
18236,236,4,06-09-2023,"1641,57","3,5","4,97","3,11","19,51"
18237,94,14,06-09-2023,"1100,14","6,4","4,55","2,85","18,61"
18238,242,19,06-09-2023,"1075,55","3,7","4,8","3,81","19,04"
18240,195,19,06-09-2023,"4450,75","5,7","3,4","2,88","19,81"
18241,66,13,06-09-2023,"266,6","8,6","3,47","3,05","14,71"
18242,51,16,06-09-2023,"4951,65",,"3,84","3,88","14,33"
18248,187,18,06-09-2023,"2473,05","4,7","3,83","3,61","18,89"
18252,64,10,06-09-2023,"4535,43","5,7","4,36","2,85","19,04"
18253,57,3,06-09-2023,"3977,8","8,2","4,85","3,19","14,75"
18259,234,1,06-09-2023,"4954,8","8,8","3,93","3,72","17,47"
18261,196,12,06-09-2023,"443,29","4,8","4,64","3,44","17,69"
18262,80,10,06-09-2023,"1160,8","7,5","3,72",,"14,93"
18270,10,4,06-09-2023,"1848,71","7,2","3,61",,"19,39"
18274,29,12,06-10-2023,"1269,59","3,6","4,58","3,4","18,11"
18276,90,20,06-10-2023,"4216,6","5,3","4,26","4,0","15,68"
18282,165,18,06-10-2023,"666,2","5,3","5,41","3,57","19,13"
18285,146,16,06-10-2023,"3783,45","2,8","3,42","3,81","18,96"
18287,216,4,06-10-2023,"2913,6","2,0","4,71",,
18288,154,12,06-10-2023,"2551,62","8,1","4,15","2,87","17,06"
18293,98,12,06-10-2023,"1914,0","9,1","3,01","3,41","16,97"
18295,58,8,06-10-2023,"407,88","8,8","4,03","3,26","15,3"
18298,47,15,06-10-2023,"3571,7","5,5","3,27","3,79","19,85"
18301,82,6,06-10-2023,"2391,62","4,0","3,63",,"18,33"
18302,226,14,06-10-2023,"2045,51","9,2","4,22","3,66","14,22"
18303,185,11,06-10-2023,"4051,81","6,5","4,77","3,69","14,3"
18305,129,10,06-10-2023,"3908,19","4,9","4,38",,
18309,200,10,06-10-2023,"3067,18","7,3","5,42","3,98","15,9"
18312,17,13,06-10-2023,"4952,63","2,0","4,73","3,1","18,42"
18314,108,1,06-10-2023,"3190,99","9,0","5,28","2,94","16,46"
18315,145,20,06-10-2023,"2651,41","3,8","4,91","3,67","19,2"
18320,2,20,06-10-2023,"3231,02","3,6","4,93","2,97","18,78"
18336,163,13,06-10-2023,"1618,84","4,1","4,81","3,91","19,24"
18338,55,14,06-10-2023,"2820,01","8,6","5,22","3,72","19,2"
18339,84,11,06-10-2023,"1983,51",,"4,47","2,97","19,23"
18340,24,1,06-10-2023,"935,48","4,4","4,67","3,98","17,33"
18344,23,12,06-10-2023,"4621,4","5,5","4,19","3,55","15,82"
18349,219,16,06-10-2023,"212,08","8,9","3,74","3,72","16,13"
18354,128,16,06-10-2023,"384,49","7,0","4,07","3,02","16,02"
18358,186,12,06-10-2023,"440,06","8,4","4,96","3,92","14,48"
18359,137,13,06-10-2023,"2506,93","8,9","4,41","3,94","18,64"
18365,70,15,06-10-2023,"1757,33","2,3","4,19","3,8","16,47"
18370,5,5,06-10-2023,"4028,65","2,6","4,12",,"17,17"
18371,164,16,06-10-2023,"-4664,35","3,0","4,72","3,25","14,36"
18373,83,14,06-10-2023,"4274,21","5,6","5,01","3,13","19,96"
18374,178,12,06-10-2023,"511,72","8,0","3,11","2,9","16,63"
18382,80,19,06-10-2023,"1955,57","9,4",,"3,84","16,73"
18383,204,3,06-10-2023,"1332,75","6,1","5,19","3,13",
18385,138,1,06-10-2023,"3171,53","2,5","5,07","2,91","16,34"
18388,180,20,06-10-2023,"504,61","3,9","4,27",,"17,97"
18389,66,11,06-10-2023,"688,64","9,0","3,1","3,25","14,87"
18391,149,19,06-10-2023,"2285,22","5,7","4,27","3,1","16,41"
18394,96,12,06-10-2023,"3312,6","7,8","4,38","3,39","14,24"
18396,196,16,06-10-2023,"2452,87","8,8","3,62","3,53","17,27"
18399,217,8,06-10-2023,"870,21","6,2","4,83","3,47",
18400,123,10,06-10-2023,"2311,48","6,0","3,43","2,84","15,96"
18402,112,2,06-10-2023,"2863,4","5,1","3,75","3,98","15,34"
18403,227,2,06-10-2023,"2563,36","4,5","3,44","3,56","18,17"
18407,99,10,06-10-2023,"1828,38",,"4,23","2,93","17,13"
18409,179,6,06-10-2023,"1250,76","8,5","4,66","3,93","18,2"
18410,26,18,06-10-2023,"655,01","5,9","4,68","3,09","15,33"
18411,87,19,06-10-2023,"3177,74","2,6","4,89","3,45","17,08"
18412,192,16,06-11-2023,"4127,1","8,3","3,87","3,64","19,16"
18413,209,16,06-11-2023,"4597,51","4,5","3,78","3,88","14,45"
18415,186,4,06-11-2023,"595,21","7,1",,"3,99","15,45"
18422,171,15,06-11-2023,"3836,21","7,7","4,06","3,15","17,55"
18425,19,11,06-11-2023,"923,94","8,5","4,04","3,19","15,02"
18430,24,12,06-11-2023,"4024,09","3,1","4,85","2,96","16,75"
18432,69,18,06-11-2023,"2051,95","8,7","5,25","3,39","14,79"
18433,102,7,06-11-2023,"3449,18","9,5","4,83","3,4","19,12"
18437,196,18,06-11-2023,"1246,64",,"3,72","2,82","19,38"
18442,20,18,06-11-2023,"2523,44","7,3","3,44","3,3","19,45"
18444,210,10,06-11-2023,"1477,17","9,4","4,17","3,4","15,41"
18446,241,1,06-11-2023,"4306,09","8,5","3,76","3,61",
18449,147,16,06-11-2023,"2016,93","9,2","4,75","3,24","16,88"
18452,198,3,06-11-2023,"2227,39","9,1","4,48","3,73","19,92"
18453,153,9,06-11-2023,"2610,53","6,6","5,06","3,62","17,1"
18454,72,11,06-11-2023,"590,91",,"3,1","2,92","15,91"
18457,57,5,06-11-2023,"1399,77","8,9","4,37","3,41","16,79"
18459,29,5,06-11-2023,"3506,1","8,7","5,11","3,81","16,37"
18460,195,20,06-11-2023,"2108,23","3,2","3,98","3,69","16,9"
18465,58,4,06-11-2023,"-3711,12","7,1",,"3,35","17,36"
18467,53,6,06-11-2023,"412,28","2,8","3,6","3,49","19,49"
18468,152,5,06-11-2023,"408,89","9,1","5,02","3,0","16,26"
18469,214,7,06-11-2023,"659,52","3,1",,"3,33","15,86"
18470,143,16,06-11-2023,"2733,21","7,4","3,84","3,12",
18481,155,14,06-11-2023,"4187,31","6,9","4,2","2,81","16,32"
18484,133,10,06-11-2023,"4342,56","4,1","4,92","3,1","14,57"
18489,100,6,06-11-2023,"4973,45","3,6","3,99","2,87","14,71"
18493,71,17,06-11-2023,"239,69","8,6","5,05","2,95","15,62"
18499,220,13,06-11-2023,"364,35","4,2","3,86","3,5","16,49"
18501,36,7,06-11-2023,"332,11","8,5","3,72","3,83","19,56"
18504,136,1,06-11-2023,"1112,28","8,4","3,78","3,43","18,58"
18506,137,1,06-11-2023,"1161,31","7,6","4,81","3,35","18,54"
18507,54,2,06-11-2023,"1634,41","2,1","3,23","3,51",
18514,234,19,06-12-2023,"1228,83","4,6","3,74","3,09","15,02"
18515,70,12,06-12-2023,"2020,37","7,4","4,97","3,77","19,62"
18516,142,20,06-12-2023,"2874,88","3,1","3,45","3,95","16,37"
18518,131,10,06-12-2023,"556,76","7,4","4,34","3,94","19,78"
18519,182,1,06-12-2023,"4241,49","9,1","5,12","2,88","14,78"
18521,213,5,06-12-2023,"3154,28","7,8","3,8","2,99","15,12"
18525,77,14,06-12-2023,"906,82","2,4","5,27","3,19","17,57"
18530,66,8,06-12-2023,"2690,33",,"3,18","3,75","15,59"
18532,75,8,06-12-2023,"4066,41",,"4,61","3,33","16,32"
18536,16,11,06-12-2023,"3383,56","2,5","3,95","3,64","14,02"
18546,61,8,06-12-2023,"1356,19","5,5","5,03","3,29","18,29"
18547,167,19,06-12-2023,"3992,37","5,7","5,44","2,9","17,17"
18548,106,5,06-12-2023,"1890,45","4,9","3,75","3,64","17,34"
18553,8,12,06-12-2023,"3572,49","5,1","4,79","3,56","15,34"
18554,198,3,06-12-2023,"841,21","5,9","4,36","2,97","17,85"
18556,46,2,06-12-2023,"3419,71","3,4","4,55","3,09","18,79"
18557,127,4,06-12-2023,"2636,93","3,8","3,91","2,91","19,22"
18561,63,9,06-12-2023,"602,31","8,6","4,74","3,46","18,08"
18565,27,12,06-12-2023,"1838,76","3,7","4,23","3,02","15,79"
18567,37,7,06-12-2023,"3464,22","8,8","3,23","3,41","16,3"
18568,149,16,06-12-2023,"4211,62","2,2",,"3,18","14,64"
18578,84,10,06-12-2023,"4552,27","2,6","4,03","2,92","17,43"
18579,15,13,06-12-2023,"2618,77","5,1","5,23","3,26","19,99"
18580,72,14,06-12-2023,"4298,29","8,7","4,93","3,86","17,88"
18581,211,4,06-12-2023,"2995,38","3,0","3,69","2,96","16,8"
18582,195,1,06-12-2023,"4550,47","8,9","5,19","3,21","17,97"
18586,230,11,06-12-2023,"1718,64","6,2","4,61","3,69","16,43"
18590,159,9,06-12-2023,"1676,66","3,6","3,22","3,87","14,44"
18595,86,15,06-12-2023,"619,67","5,3","5,16","3,12","16,97"
18596,118,2,06-12-2023,"925,2","9,1","3,86","3,76","19,41"
18598,186,11,06-12-2023,"3614,4","2,0","3,12","3,02","14,98"
18599,222,5,06-12-2023,"1550,25","9,4","5,28","3,19","15,03"
18600,205,1,06-12-2023,"654,07","6,9","3,16","3,95",
18602,80,14,06-12-2023,"346,58","8,9","4,84","3,72","19,96"
18610,13,18,06-12-2023,"4747,31","2,8","3,32",,"14,22"
18611,166,12,06-12-2023,"1022,76","6,2","4,92","3,57","14,77"
18612,114,5,06-12-2023,"248,67","5,3","4,85","3,38","15,42"
18613,62,14,06-12-2023,"1631,77","3,5","4,77","3,9","18,08"
18618,3,5,06-12-2023,"4392,2","4,0","3,02","3,54","16,49"
18621,136,17,06-12-2023,"3407,37",,"3,48","3,04","16,69"
18625,153,8,06-12-2023,"681,58",,"5,39",,"15,42"
18626,17,20,06-12-2023,"1384,67","8,4","5,05","3,94","17,33"
18628,53,6,06-12-2023,"3858,86","2,6","4,82","3,53","17,41"
18631,219,11,06-12-2023,"1160,46","7,9","4,41","3,43","14,01"
18633,174,6,06-12-2023,"1804,55","9,3","3,08","2,85","16,51"
18635,33,8,06-12-2023,"3118,36","3,6","3,83","3,42","19,06"
18645,17,12,06-13-2023,"4323,43","3,3","3,55","3,31","15,54"
18646,137,9,06-13-2023,"3880,23","7,0","3,08","3,31",
18647,18,16,06-13-2023,"3444,68","6,9","4,53","3,51","18,03"
18648,225,10,06-13-2023,"4089,71","2,6","5,06","2,97","16,06"
18649,199,2,06-13-2023,"4917,1","8,8","4,56","3,1",
18654,239,9,06-13-2023,"241,93","2,2","4,51","3,03","18,25"
18658,215,18,06-13-2023,"1779,81","8,6","4,22","3,63","16,82"
18660,147,17,06-13-2023,"2207,76","9,6","3,46","3,64","17,74"
18666,156,1,06-13-2023,"1924,74","3,5",,"3,68","17,82"
18667,70,5,06-13-2023,"2734,88","2,7","3,72","2,99","15,02"
18668,5,13,06-13-2023,"3257,39","4,5","5,3","3,97","18,92"
18673,129,18,06-13-2023,"927,0","7,1","4,18","2,87","14,29"
18675,159,15,06-13-2023,"391,16","4,2","5,04","3,06","16,36"
18678,207,2,06-13-2023,"3969,38","2,8","4,9","3,29",
18683,153,13,06-13-2023,"2035,61","7,9","3,7","3,12","17,7"
18686,165,20,06-13-2023,"274,97","5,7","5,17",,"17,0"
18687,128,12,06-13-2023,"2149,39","4,9","3,26","3,24","18,42"
18689,211,17,06-13-2023,"3940,07","3,1","4,56","3,03","18,17"
18691,103,20,06-13-2023,"562,07","9,8","4,42","3,11","16,38"
18692,23,1,06-13-2023,"4239,41","6,4","3,49","3,65","16,99"
18693,146,5,06-13-2023,"1633,93","6,1",,"3,59","19,43"
18696,167,3,06-13-2023,"1343,78","7,5","4,16","3,73","14,01"
18697,8,11,06-13-2023,"3071,45","6,9","4,9","3,41",
18699,196,5,06-13-2023,"2554,82","7,4","4,04","2,84","18,06"
18700,166,4,06-13-2023,"2705,89","6,1","3,1","3,62","19,37"
18701,84,5,06-13-2023,"1568,16","9,5","3,85","3,07","14,78"
18702,210,3,06-13-2023,"4250,57","7,7","3,15","3,62","19,23"
18708,24,9,06-13-2023,"1425,33","9,1","3,07","3,8","19,3"
18712,236,18,06-13-2023,"4260,02","7,0","4,75","3,84","18,19"
18715,206,15,06-13-2023,"4869,17","8,0","3,78","3,19","18,34"
18716,121,15,06-13-2023,"1780,72","7,6","3,67","2,97","17,55"
18718,111,6,06-13-2023,"4628,39","3,9","4,43","2,8","16,67"
18720,9,16,06-13-2023,"1207,88","6,7","3,33","3,02","15,5"
18724,46,16,06-13-2023,"1572,29","5,4","4,84","3,58","17,9"
18725,85,14,06-13-2023,"2238,29","9,9",,"3,73","15,5"
18727,203,18,06-13-2023,"2304,98","4,4","3,49","3,9","15,69"
18729,136,13,06-13-2023,"1988,7","6,1","4,04","3,83","19,38"
18734,232,2,06-13-2023,"313,49","2,3","4,43","3,7","18,23"
18735,56,15,06-13-2023,"1194,65","8,5","4,31","3,98","14,83"
18738,179,14,06-13-2023,"1646,02","4,8","3,41","3,81","16,0"
18740,107,15,06-13-2023,"1927,27","6,2","4,55","3,57","19,62"
18744,77,17,06-13-2023,"940,64","2,6","5,34","3,18","17,73"
18752,53,15,06-13-2023,"4756,55","3,8","5,4","2,92","18,25"
18754,63,9,06-13-2023,"3283,96","2,5","3,39","3,89","15,96"
18755,21,20,06-13-2023,"3243,23","7,4","4,05","3,62","18,93"
18756,59,2,06-13-2023,"3666,54",,"3,19","3,16","16,04"
18762,178,10,06-14-2023,"2770,71","8,3","3,02","2,88","17,07"
18767,58,6,06-14-2023,"3492,51","3,5","3,17","3,16","16,27"
18775,35,11,06-14-2023,"3945,39","9,8","4,02","3,98","19,63"
18778,150,6,06-14-2023,"4074,75","6,9","5,35","3,64","15,73"
18783,54,16,06-14-2023,"2288,28","9,2","3,32","3,37","17,58"
18784,37,3,06-14-2023,"791,43","7,9","3,2","3,6","18,52"
18786,136,19,06-14-2023,"608,26","6,3","3,96",,"16,69"
18789,12,10,06-14-2023,"3844,47","4,8","4,68","3,5","18,19"
18790,1,18,06-14-2023,"1900,56","4,0","4,38","3,99","19,03"
18794,97,20,06-14-2023,"3208,17","4,9","3,29","3,4","18,85"
18796,166,6,06-14-2023,"2439,33","7,6","3,21","2,9","19,86"
18798,217,3,06-14-2023,"386,35","6,4","3,74","3,44","17,33"
18799,209,16,06-14-2023,"1202,93","9,2","4,14","3,56","16,11"
18802,168,11,06-14-2023,"2855,87","2,1","3,95","3,1","19,89"
18804,135,5,06-14-2023,"816,76","10,0","4,6","2,84","19,26"
18807,189,15,06-14-2023,"1339,95",,"5,23","3,01","18,73"
18808,165,5,06-14-2023,"4031,31","3,0","4,16","3,87","18,06"
18809,93,12,06-14-2023,"2793,51","7,7","5,24","3,26","19,46"
18811,103,14,06-14-2023,"3222,97",,"4,24","3,25","19,09"
18812,243,5,06-14-2023,"637,56","8,5","5,18","3,76","17,57"
18814,67,5,06-14-2023,"4834,93","9,3","3,36",,"14,1"
18816,9,14,06-14-2023,"3768,11","5,6","4,81","3,77","17,16"
18820,126,18,06-14-2023,"4552,92","3,6","5,12","3,95","14,39"
18823,86,18,06-14-2023,"4532,88","5,7","4,06","3,5","17,53"
18825,23,20,06-14-2023,"4630,39","4,7","5,41","3,91","15,8"
18827,26,11,06-14-2023,"3676,4","4,9","5,31","3,22","18,6"
18831,36,18,06-14-2023,"2873,2","2,6","3,01","3,57","16,07"
18832,182,14,06-14-2023,"1889,96","6,7","3,88","3,62",
18833,195,16,06-14-2023,"3168,31","4,0","5,2","3,62","16,02"
18834,131,7,06-14-2023,"4926,37","2,8","4,18","2,81","17,48"
18841,27,3,06-14-2023,"1768,55","6,2","4,2","3,12","16,96"
18843,53,3,06-14-2023,"2926,03","2,3","5,25",,
18850,179,5,06-15-2023,"985,12","2,4","4,69","3,01",
18851,63,8,06-15-2023,"3648,52","5,4","3,9","3,65","17,74"
18853,139,18,06-15-2023,"1583,16","4,0","4,02","3,69","19,86"
18858,31,20,06-15-2023,"2554,93","9,6","3,79","3,59","14,58"
18859,142,8,06-15-2023,"2724,34","8,6","5,24","3,09","18,86"
18860,118,15,06-15-2023,"453,86","6,0","3,16","3,2","16,68"
18863,180,7,06-15-2023,"4925,47","7,6","5,42",,"16,78"
18868,188,11,06-15-2023,"3795,21","9,1","5,04",,"17,07"
18875,135,7,06-15-2023,"1012,68","4,4","4,32","3,45","15,23"
18876,2,8,06-15-2023,"2296,35","6,8","4,71","3,91","14,2"
18879,138,17,06-15-2023,"619,66","3,8","5,33","3,93","17,09"
18880,75,11,06-15-2023,"232,37","7,0","4,15","3,31","16,45"
18882,100,2,06-15-2023,"4469,21","5,4","4,23","3,41","19,05"
18890,238,8,06-15-2023,"3955,24","6,5","3,85","2,99","16,63"
18894,153,5,06-15-2023,"4266,55","9,5","3,0","3,45","18,25"
18895,76,13,06-15-2023,"4546,28","4,1","4,39","3,74","18,93"
18898,183,19,06-15-2023,"1733,96","2,3","4,03","3,37","16,9"
18901,12,10,06-15-2023,"2955,92","7,1","4,6","3,75","19,41"
18906,117,15,06-15-2023,"1174,96","2,8","4,06","3,44","18,16"
18910,80,1,06-15-2023,"3119,03","9,9","4,5","3,95","14,56"
18918,77,5,06-15-2023,"3995,42","8,2","4,61","3,42","18,68"
18920,110,18,06-15-2023,"2647,39",,"3,15","2,99","19,85"
18921,59,11,06-15-2023,"2798,58","2,5",,"3,02","16,98"
18933,231,4,06-15-2023,"3131,08","9,8","4,47","3,65",
18934,242,18,06-15-2023,"268,54","6,6","3,89","3,16","15,32"
18937,224,9,06-15-2023,"2858,14","6,5","3,79","3,37","16,61"
18940,123,5,06-15-2023,"4385,72","5,5","4,04","3,48","18,72"
18941,1,10,06-15-2023,"3386,4","8,3","5,33","3,67","16,34"
18943,196,18,06-16-2023,"4738,77","7,8","4,81","3,5","18,64"
18947,59,16,06-16-2023,"4550,54","6,5","3,64","3,14","14,27"
18949,237,8,06-16-2023,"1611,18","9,6","3,89","3,48","19,62"
18950,150,5,06-16-2023,"4231,5","8,6","3,33","3,74","18,4"
18952,12,12,06-16-2023,"2927,67","5,6","5,49","3,52","17,09"
18953,51,11,06-16-2023,"2730,64","3,5","5,38","3,89","18,33"
18954,231,6,06-16-2023,"1704,95",,"3,89","3,68","14,73"
18956,96,20,06-16-2023,"1399,53","2,9",,"2,82","16,17"
18957,215,19,06-16-2023,"247,38","8,2","3,34","3,17","17,51"
18962,74,6,06-16-2023,"4767,83","2,4","3,29","3,22","18,65"
18963,94,4,06-16-2023,"4601,98","5,8","5,32","3,89","18,34"
18964,124,10,06-16-2023,"1687,25","8,7","3,54","3,14",
18967,39,12,06-16-2023,"2933,71","8,0","4,38","3,39","14,45"
18969,66,9,06-16-2023,"860,13","2,2","5,18","3,18",
18971,52,16,06-16-2023,"3033,1","2,9","5,08","2,83","19,04"
18974,197,13,06-16-2023,"4861,95","3,9","5,1","3,89","19,75"
18986,67,14,06-16-2023,"840,38","4,6","5,3","3,4","17,5"
18988,90,2,06-16-2023,"2444,22","7,6","4,63","3,88","18,28"
18989,100,2,06-16-2023,"3963,59","4,7","5,15","3,09","19,85"
18997,117,20,06-16-2023,"-1018,03","3,0","3,45","2,93","15,46"
18999,14,13,06-16-2023,"3208,66","7,5","3,44","3,64","18,25"
19004,192,11,06-16-2023,"497,83","6,8","4,19","3,1","19,75"
19007,123,3,06-16-2023,"3058,78","3,4","4,46","3,93","15,54"
19010,242,4,06-16-2023,"4647,96","3,7","4,97","3,29","14,98"
19011,187,16,06-16-2023,"965,56","2,3",,"3,68","18,25"
19012,220,4,06-16-2023,"4773,4","4,8","3,31","3,8","15,81"
19019,180,15,06-16-2023,"2192,0",,,"2,8","17,54"
19020,131,6,06-16-2023,"3429,54","7,2","5,39","3,41","14,04"
19025,193,17,06-16-2023,"2791,78","4,0","4,01","3,58","17,93"
19028,138,20,06-16-2023,"4873,69","5,0","3,85","2,93","16,86"
19031,125,5,06-16-2023,"222,07","2,4","3,87","3,91","14,74"
19032,128,18,06-16-2023,"2109,63","2,8","4,27","3,08","14,84"
19038,43,3,06-16-2023,"1177,26","5,7","4,55","3,39","16,01"
19039,91,10,06-16-2023,"3315,71","4,2","3,62","3,71","16,53"
19040,177,7,06-16-2023,"2530,17","6,0","4,26","3,44","15,11"
19045,226,10,06-16-2023,"804,32","8,1","3,2","3,03","19,85"
19046,20,11,06-16-2023,"1801,96","9,1","3,59","3,26","17,42"
19047,146,10,06-16-2023,"4411,03","6,4","4,03","3,32","14,51"
19048,221,8,06-16-2023,"2543,53","5,6","5,49","3,99","18,14"
19049,15,13,06-16-2023,"951,15","9,1",,"3,86","14,49"
19057,208,18,06-16-2023,"2722,69","4,8","4,48","3,36","17,94"
19058,109,4,06-16-2023,"1844,26","2,0",,"3,23","16,74"
19061,103,3,06-16-2023,"3937,84","6,0","3,28","2,95","17,94"
19064,135,3,06-16-2023,"4174,81",,"3,58","2,93","18,19"
19066,205,3,06-17-2023,"4873,59","6,5","3,5","3,41","17,7"
19070,220,4,06-17-2023,"1709,48","8,2","5,48","3,9","18,27"
19073,24,10,06-17-2023,"1041,45","4,9","4,53","3,79","18,67"
19082,42,15,06-17-2023,"3336,96",,"4,97",,"14,1"
19084,154,5,06-17-2023,"977,37","3,2","3,84","3,65","17,99"
19087,77,3,06-17-2023,"1801,72","4,4","5,01","3,57","15,24"
19089,58,13,06-17-2023,"4156,99","8,5","3,96",,"15,38"
19095,196,17,06-17-2023,"4362,39","9,9","3,26","2,96","15,45"
19096,187,10,06-17-2023,"4580,73","6,5","4,84","3,12","16,66"
19098,59,7,06-17-2023,"4160,72","5,7","5,24","3,81","14,51"
19099,137,19,06-17-2023,"1009,71","4,6","4,78","3,4",
19103,33,6,06-17-2023,"965,02","8,0","3,99","3,73","16,1"
19105,75,2,06-17-2023,"2669,59","3,2","3,27","3,28","19,3"
19108,67,5,06-17-2023,"4727,21","7,8","3,04","3,24","17,72"
19110,28,14,06-17-2023,"1678,26","3,0","3,55","3,62","15,14"
19123,106,11,06-17-2023,"3541,81","9,9","4,82","3,16","17,13"
19124,90,14,06-17-2023,"4691,61","2,8","4,35","3,16","14,15"
19126,125,4,06-17-2023,"3985,8","7,7","4,63","3,23","18,29"
19127,111,13,06-17-2023,"3861,36","8,9","3,9","3,01","19,7"
19129,54,19,06-17-2023,"872,13","3,2","5,18","3,46",
19130,40,4,06-17-2023,"2016,09","5,8","3,19",,"18,32"
19132,141,5,06-17-2023,"3652,85","7,3","4,74","3,2","17,04"
19135,115,9,06-17-2023,"2141,05",,"3,34","3,96","18,45"
19136,62,11,06-17-2023,"1543,12","4,8","4,77",,"14,78"
19138,240,8,06-17-2023,"4748,85","7,7","4,42",,"17,75"
19142,226,7,06-17-2023,"2416,62","7,6","4,39","2,81","14,16"
19144,232,5,06-17-2023,"2251,79",,"3,53","3,53","17,82"
19146,69,8,06-17-2023,"2574,77","6,5","5,44","3,64","18,83"
19147,5,13,06-17-2023,"1612,49","4,0","4,35","3,64","18,17"
19148,231,14,06-17-2023,"1083,58","8,9","5,01","3,78","16,39"
19150,56,4,06-17-2023,"4261,9","5,8","4,58","3,55","16,94"
19152,2,3,06-17-2023,"1561,71","5,2","4,54","3,81","18,47"
19157,191,13,06-17-2023,"1101,38","2,4","4,41",,"19,51"
19159,112,2,06-17-2023,"798,47","5,2",,"3,88","15,53"
