id_coleta,id_fazenda,id_rota,data_coleta,volume_litros,temperatura_c,gordura_pct,proteina_pct,acidez
8259,236,5,2023-03-16,3608.7,3.8,4.21,3.38,17.77
8260,166,20,2023-03-16,626.31,8.7,5.47,3.01,18.2
8261,75,17,2023-03-16,565.6,4.8,3.61,3.87,17.15
8262,244,4,2023-03-16,2724.44,6.0,3.97,,15.51
8263,235,1,2023-03-16,1986.16,5.8,4.13,3.8,19.66
8264,19,4,2023-03-16,636.3,4.5,4.0,3.74,18.45
8265,149,19,2023-03-16,1538.5,5.2,4.11,2.93,16.62
8266,193,4,2023-03-16,4810.86,5.0,3.26,2.97,16.24
8267,29,13,2023-03-16,3271.54,2.8,4.93,2.97,17.09
8268,123,19,2023-03-16,2322.62,9.3,3.63,3.88,15.5
8269,229,17,2023-03-16,4094.97,8.6,4.31,2.83,15.01
8270,153,20,2023-03-16,2178.75,8.0,4.7,2.82,15.1
8271,218,8,2023-03-16,1340.69,2.3,4.62,3.92,19.6
8272,18,10,2023-03-16,3754.94,8.3,4.13,3.28,18.45
8273,107,1,2023-03-16,2047.12,6.0,5.38,3.81,18.51
8274,148,2,2023-03-16,4670.31,3.7,3.48,3.35,18.15
8275,118,20,2023-03-16,3359.75,3.2,5.02,3.01,17.34
8276,221,17,2023-03-16,4141.12,,4.62,3.27,14.74
8277,68,14,2023-03-16,4205.52,7.3,4.86,2.87,19.8
8278,169,19,2023-03-16,4591.1,7.9,5.35,3.96,16.66
8279,185,4,2023-03-16,4930.2,6.6,4.83,2.89,19.46
8280,44,3,2023-03-16,2658.41,4.5,5.24,3.4,15.54
8281,119,12,2023-03-16,2495.11,5.6,4.96,2.82,18.48
8282,214,9,2023-03-16,4350.81,9.7,5.48,3.76,15.87
8283,142,16,16/03/2023,4355.96,2.5,4.18,3.3,18.76
8284,140,5,2023-03-16,2457.25,,3.09,2.93,16.23
8285,227,12,2023-03-16,4170.22,3.9,3.91,3.34,19.4
8286,196,14,2023-03-16,416.6,7.5,3.03,3.44,18.77
8287,237,17,2023-03-16,3412.4,4.1,3.1,2.95,16.33
8288,10,19,2023-03-16,3739.76,5.9,5.23,3.96,19.92
8289,176,20,2023-03-16,4690.15,3.2,4.74,3.55,15.59
8290,23,11,2023-03-16,4890.73,5.2,5.37,3.99,17.64
8291,215,8,16/03/2023,1605.98,3.1,3.34,3.11,14.06
8292,178,9,2023-03-16,1657.75,8.3,,3.51,16.04
8293,197,15,2023-03-16,1449.54,9.1,3.46,3.83,19.52
8294,200,20,16/03/2023,925.39,8.7,5.28,3.92,16.6
8295,161,9,2023-03-16,310.51,,,3.27,14.24
8296,219,18,2023-03-16,3313.04,4.3,3.71,3.26,19.22
8297,99,1,2023-03-16,972.01,3.8,3.23,3.86,17.9
8298,116,7,2023-03-16,2994.06,7.1,4.02,2.92,15.4
8299,100,5,2023-03-16,4808.74,6.4,,3.43,19.16
8300,195,19,2023-03-16,392.19,7.2,3.52,3.76,19.78
8301,53,5,2023-03-16,-4922.28,,4.51,3.29,17.46
8302,61,11,2023-03-16,4276.77,5.4,,3.44,14.51
8303,103,19,2023-03-16,626.37,4.4,3.35,3.74,
8304,58,8,2023-03-16,4319.13,7.8,3.43,3.94,18.91
8305,63,8,2023-03-16,903.25,4.8,4.55,2.88,15.63
8306,6,13,16/03/2023,4396.37,5.8,3.52,3.1,16.6
8307,24,8,2023-03-16,802.56,8.5,4.63,3.68,18.92
8308,182,7,2023-03-16,2376.01,2.7,,2.8,16.47
8309,110,15,2023-03-16,4010.16,6.0,3.68,2.83,19.85
8310,93,9,2023-03-16,590.5,3.5,3.66,3.55,19.27
8311,113,17,2023-03-16,4736.04,2.0,5.07,3.56,16.55
8312,47,14,16/03/2023,4934.0,9.0,,2.83,15.0
8313,78,8,2023-03-16,1819.96,8.7,3.53,3.49,19.32
8314,188,13,2023-03-17,4827.37,,5.19,3.2,14.32
8315,108,6,2023-03-17,568.24,3.4,3.59,3.03,14.61
8316,76,3,2023-03-17,3813.24,5.7,4.67,3.04,17.28
8317,37,10,2023-03-17,844.65,7.8,3.96,3.88,17.95
8318,36,2,2023-03-17,1000.07,5.0,4.15,3.91,14.58
8319,172,8,2023-03-17,4258.55,7.6,4.59,3.38,16.95
8320,57,11,2023-03-17,508.38,8.8,4.67,3.48,18.07
8321,222,17,2023-03-17,4106.87,8.5,,3.76,15.59
8322,71,20,2023-03-17,3244.42,7.6,3.65,3.49,19.29
8323,27,20,2023-03-17,4020.48,5.9,4.62,3.24,15.39
8324,173,6,2023-03-17,1677.44,7.1,5.29,3.29,17.17
8325,207,11,2023-03-17,4967.85,7.0,4.68,3.85,14.84
8326,126,12,2023-03-17,2734.33,3.0,3.22,2.97,17.56
8327,67,13,2023-03-17,3493.8,,5.06,3.67,17.48
8328,195,9,2023-03-17,1277.47,2.7,5.44,3.89,
8329,50,7,2023-03-17,213.25,4.3,4.29,3.6,15.29
8330,145,9,2023-03-17,2765.01,8.9,4.07,2.85,17.2
8331,118,15,2023-03-17,3119.4,4.2,4.84,3.01,14.98
8332,31,18,2023-03-17,3033.12,3.3,3.04,3.74,16.14
8333,227,11,2023-03-17,2201.72,6.9,4.69,2.87,19.02
8334,231,11,2023-03-17,4285.07,8.6,4.92,2.89,19.64
8335,112,10,2023-03-17,675.59,7.5,3.12,3.56,18.04
8336,175,19,2023-03-17,1760.48,8.5,3.06,3.04,17.31
8337,19,6,2023-03-17,2727.78,3.7,3.21,2.9,19.78
8338,236,13,2023-03-17,2509.77,3.4,3.63,3.85,15.72
8339,186,6,2023-03-17,4907.21,3.9,5.37,3.73,15.03
8340,192,11,2023-03-17,3685.23,8.4,3.37,3.5,17.31
8341,191,6,2023-03-17,4865.11,4.1,4.3,,17.1
8342,77,9,2023-03-17,2552.69,7.5,4.35,3.94,
8343,51,19,2023-03-17,3240.2,9.6,3.9,3.68,14.93
8344,53,18,2023-03-17,362.42,,3.13,3.91,16.19
8345,182,19,2023-03-17,3736.34,2.8,4.08,,15.75
8346,153,18,2023-03-17,3808.88,3.5,5.03,3.56,14.28
8347,63,14,2023-03-17,1562.23,2.6,4.93,3.44,17.89
8348,168,10,2023-03-17,1814.82,3.4,5.39,3.98,16.79
8349,17,19,2023-03-17,3425.67,3.9,3.31,3.26,18.9
8350,66,10,2023-03-17,2183.53,2.9,4.94,3.26,16.13
8351,201,2,2023-03-17,735.24,3.8,3.65,3.22,17.85
8352,240,19,2023-03-17,1490.64,7.5,4.3,2.82,16.75
8353,56,8,2023-03-17,512.46,9.5,4.39,3.5,19.19
8354,73,17,2023-03-17,2777.27,9.1,5.43,3.24,18.96
8355,55,5,2023-03-17,4569.22,8.9,4.79,3.9,15.85
8356,150,5,2023-03-17,4470.07,4.4,5.48,3.68,14.8
8357,176,13,2023-03-17,638.32,3.9,4.7,3.36,18.04
8358,131,8,2023-03-17,228.72,2.7,4.43,3.35,19.3
8359,206,14,2023-03-17,1172.54,4.2,5.25,,15.1
8360,161,19,2023-03-17,1295.29,5.2,5.13,3.1,18.92
8361,208,5,2023-03-17,3208.74,4.2,5.36,3.51,15.56
8362,141,8,2023-03-17,1252.32,4.6,5.12,3.02,18.96
8363,83,3,2023-03-17,4998.87,5.9,5.34,3.56,16.81
8364,216,19,2023-03-17,4755.65,8.5,5.49,3.36,16.3
8365,243,8,2023-03-17,4222.28,7.9,4.13,3.24,14.91
8366,39,5,2023-03-17,1006.21,8.5,4.05,2.83,17.96
8367,244,11,2023-03-17,3207.0,2.2,3.23,2.96,19.93
8368,49,20,2023-03-17,4388.61,3.4,4.57,3.34,18.83
8369,9,10,2023-03-17,3270.13,5.1,3.35,3.42,
8370,24,11,2023-03-17,4789.97,7.0,5.44,4.0,16.48
8371,93,17,2023-03-17,1234.92,4.9,3.05,3.12,17.71
8372,114,12,17/03/2023,458.71,5.1,4.74,3.06,
8373,120,2,2023-03-17,3738.58,4.1,5.48,3.58,19.35
8374,149,12,2023-03-17,4047.81,,3.95,3.13,19.27
8375,70,5,2023-03-17,4553.72,7.1,5.12,,14.43
8376,8,1,2023-03-17,4356.41,6.7,4.09,3.57,14.56
8377,147,18,2023-03-17,4029.75,5.4,3.52,3.88,19.35
8378,3,17,2023-03-17,3028.36,9.2,3.76,3.0,19.51
8379,84,13,2023-03-17,1110.77,8.5,3.55,3.37,15.3
8380,164,18,2023-03-17,1191.68,,4.43,3.69,17.71
8381,229,1,2023-03-17,1863.27,6.6,3.48,3.18,14.24
8382,105,12,2023-03-17,2566.89,2.3,3.12,3.35,19.28
8383,213,4,2023-03-17,320.05,3.8,3.95,3.82,14.93
8384,5,2,2023-03-17,3831.46,5.3,4.05,2.89,17.08
8385,239,19,17/03/2023,1863.69,9.0,4.06,3.47,16.38
8386,165,19,2023-03-17,1750.1,6.2,4.91,3.28,16.73
8387,228,10,2023-03-17,1109.39,7.2,4.17,3.37,16.54
8388,18,16,2023-03-17,4344.94,7.2,5.41,3.71,15.89
8389,204,10,2023-03-17,231.95,8.0,3.13,3.95,18.36
8390,185,12,2023-03-17,3569.93,5.6,,3.98,17.76
8391,1,19,2023-03-17,3150.84,9.6,3.32,3.96,18.28
8392,121,17,2023-03-17,2617.65,8.0,4.7,3.82,18.5
8393,97,3,2023-03-17,721.07,9.4,4.54,3.41,18.91
8394,129,6,2023-03-17,2639.78,9.8,5.4,3.74,16.58
8395,64,1,2023-03-17,454.84,,3.77,3.13,17.8
8396,140,13,2023-03-17,4443.81,3.2,5.1,3.8,16.1
8397,79,20,2023-03-17,4389.02,7.6,5.0,2.97,16.05
8398,26,5,2023-03-17,4475.76,6.7,3.33,3.48,16.49
8399,35,19,2023-03-17,4710.63,6.9,4.28,3.39,
8400,230,7,2023-03-17,4554.05,6.0,3.36,3.8,15.09
8401,104,20,2023-03-17,2427.45,3.2,5.4,3.2,15.54
8402,29,18,2023-03-17,3004.01,8.7,4.83,3.07,19.1
8403,21,13,17/03/2023,2410.83,5.7,3.47,3.31,17.39
8404,30,19,2023-03-17,3850.18,8.3,3.3,3.09,17.5
8405,54,2,2023-03-17,1286.49,2.8,5.16,2.88,18.17
8406,110,18,2023-03-17,280.23,7.8,4.42,3.01,16.08
8407,123,15,2023-03-17,2502.59,2.8,5.26,3.59,16.82
8408,214,14,2023-03-17,4519.72,7.4,3.55,,15.02
8409,154,1,2023-03-17,4245.56,8.5,3.22,3.19,15.39
8410,144,10,2023-03-17,3523.74,9.1,4.8,3.1,19.01
8411,7,9,2023-03-17,669.71,6.2,4.89,3.45,16.67
8412,101,20,2023-03-17,1184.28,2.4,4.53,3.97,14.74
8413,238,2,2023-03-17,3202.03,3.5,3.34,3.79,18.42
8414,12,10,17/03/2023,444.31,9.9,3.77,3.23,14.54
8415,25,17,2023-03-17,831.98,2.6,4.34,3.7,16.24
8416,95,17,2023-03-17,1786.18,7.6,4.93,2.96,16.94
8417,89,16,2023-03-17,3616.6,8.3,4.27,3.58,15.11
8418,160,19,2023-03-17,507.41,5.6,3.72,3.75,18.03
8419,86,19,2023-03-17,4028.75,8.3,3.26,2.96,
8420,107,14,2023-03-17,411.59,8.0,3.83,3.65,18.82
8421,162,19,2023-03-17,2513.36,6.0,5.05,3.85,19.2
8422,167,11,2023-03-17,3876.62,3.7,3.77,3.68,16.68
8423,224,4,2023-03-17,4843.23,3.8,5.37,3.22,15.1
8424,152,9,2023-03-17,2944.26,9.7,3.73,2.98,16.13
8425,217,11,2023-03-17,3366.21,3.2,3.9,2.82,16.37
8426,132,8,2023-03-17,1344.73,6.2,3.21,3.24,14.56
8427,133,9,2023-03-17,1647.3,7.5,3.5,3.03,14.96
8428,92,3,2023-03-17,1345.16,2.2,4.03,3.72,16.45
8429,69,18,2023-03-17,4369.32,2.4,3.99,2.86,16.75
8430,65,1,2023-03-17,3981.72,7.2,4.17,3.93,15.88
8431,193,12,2023-03-17,1047.74,7.9,3.82,3.02,17.59
8432,177,8,2023-03-17,2371.61,9.7,5.36,3.85,15.63
8433,10,4,2023-03-17,4451.19,4.0,5.22,2.88,18.26
8434,199,7,2023-03-17,1649.33,7.7,4.85,3.29,15.75
8435,190,11,2023-03-17,2894.13,4.1,3.39,3.42,19.36
8436,59,2,2023-03-17,3762.87,7.5,5.48,3.55,15.49
8437,148,6,2023-03-17,2465.41,3.4,3.66,3.86,15.28
8438,47,12,2023-03-17,3290.54,5.0,4.62,2.89,19.34
8439,115,7,2023-03-17,3608.02,6.5,4.28,2.8,14.59
8440,87,9,2023-03-17,-2675.82,7.1,4.54,3.27,18.27
8441,232,20,2023-03-17,1506.41,9.5,4.94,3.24,18.66
8442,75,5,2023-03-17,514.1,3.8,5.16,3.52,16.84
8443,46,2,2023-03-17,636.27,7.2,4.31,3.6,19.82
8444,157,1,2023-03-17,3861.35,5.9,5.15,,18.32
8445,159,19,2023-03-17,4280.95,9.9,3.3,3.8,19.1
8446,200,6,2023-03-17,4742.67,8.4,4.08,2.86,16.32
8447,166,10,2023-03-17,4244.59,5.3,4.3,3.42,18.21
8448,128,20,2023-03-17,4279.97,3.7,3.57,2.9,19.18
8449,116,15,2023-03-17,3418.56,8.7,4.55,3.8,18.59
8450,58,17,2023-03-18,4196.59,4.2,3.62,3.83,14.48
8451,203,16,2023-03-18,1459.48,8.8,4.2,2.88,19.84
8452,61,7,2023-03-18,1301.52,8.7,4.22,3.0,14.86
8453,6,11,2023-03-18,2715.91,8.7,5.27,3.13,14.89
8454,232,16,2023-03-18,1172.97,7.9,5.18,3.57,14.57
8455,170,4,2023-03-18,1278.59,9.3,4.7,3.57,18.57
8456,185,4,2023-03-18,4115.52,6.1,3.19,3.31,15.72
8457,152,20,2023-03-18,2765.72,9.2,3.44,3.38,18.04
8458,49,12,2023-03-18,2174.1,7.0,4.95,3.33,14.39
8459,57,7,2023-03-18,1533.56,5.9,4.4,3.67,15.0
8460,92,16,2023-03-18,3763.4,9.6,4.14,,14.17
8461,59,12,2023-03-18,569.63,2.1,4.7,3.81,18.1
8462,45,14,2023-03-18,1066.52,2.9,3.19,3.38,15.61
8463,147,20,2023-03-18,2625.27,4.2,3.02,3.0,
8464,164,10,2023-03-18,4623.21,2.9,,3.59,14.09
8465,99,2,2023-03-18,3961.95,3.2,4.59,2.83,18.81
8466,27,2,2023-03-18,2235.8,8.0,3.97,3.82,17.14
8467,244,14,2023-03-18,2423.24,9.4,4.4,3.43,18.38
8468,16,18,2023-03-18,4046.44,8.6,4.56,2.94,17.92
8469,146,2,2023-03-18,2392.5,7.3,5.37,3.02,15.69
8470,21,14,2023-03-18,3674.86,8.2,4.42,3.13,17.3
8471,161,10,2023-03-18,4678.87,8.1,5.36,3.34,19.68
8472,178,20,18/03/2023,3022.69,3.2,3.7,3.92,15.22
8473,240,6,18/03/2023,3538.36,5.2,4.14,3.28,16.88
8474,121,7,2023-03-18,4456.63,7.5,4.68,2.96,19.44
8475,167,5,2023-03-18,434.75,2.6,4.87,3.36,18.83
8476,91,13,18/03/2023,999.23,5.1,4.68,2.96,14.89
8477,172,1,2023-03-18,1292.42,8.3,3.18,3.51,18.56
8478,56,7,2023-03-18,814.41,7.1,3.69,3.13,17.56
8479,54,16,2023-03-18,2299.96,6.5,3.79,2.89,18.64
8480,194,7,2023-03-18,2736.86,5.1,4.24,3.35,14.97
8481,126,16,2023-03-18,480.98,2.2,4.35,3.7,15.77
8482,52,15,2023-03-18,4016.75,5.6,4.41,3.45,15.45
8483,179,13,2023-03-18,2300.88,6.6,4.47,3.37,18.82
8484,130,2,2023-03-18,2004.3,7.3,3.92,3.76,14.8
8485,184,19,2023-03-18,3019.73,8.3,4.23,3.58,15.14
8486,149,6,2023-03-18,541.85,7.3,,2.87,14.6
8487,176,2,2023-03-18,3007.61,3.7,4.09,3.33,18.91
8488,187,5,2023-03-18,4482.57,6.6,3.4,2.86,15.01
8489,150,11,2023-03-18,3424.0,6.0,3.52,3.29,19.72
8490,189,12,2023-03-18,2951.87,3.8,3.76,3.77,18.22
8491,60,5,2023-03-18,1599.52,4.0,3.78,3.82,17.07
8492,2,17,2023-03-18,2830.79,9.5,5.42,3.89,16.05
8493,220,19,2023-03-18,768.7,,4.68,3.58,18.54
8494,133,2,2023-03-18,2335.52,,3.81,3.74,19.42
8495,233,18,2023-03-18,4617.7,7.7,3.57,3.02,15.17
8496,127,12,2023-03-18,4476.42,3.1,3.7,2.92,18.99
8497,108,3,2023-03-18,1319.85,5.2,4.3,3.04,
8498,70,4,2023-03-18,639.56,8.6,3.36,3.33,17.16
8499,186,20,2023-03-18,4342.08,5.2,3.61,3.54,19.97
8500,17,20,2023-03-18,2340.72,5.6,5.32,2.93,19.53
8501,48,4,18/03/2023,2300.85,4.5,4.63,3.96,18.5
8502,128,3,2023-03-18,1224.11,3.9,,3.8,19.21
8503,221,19,2023-03-18,409.82,5.7,3.66,3.07,14.71
8504,131,3,2023-03-18,631.85,6.2,4.49,3.81,16.58
8505,239,4,2023-03-18,3303.66,3.1,3.59,3.58,19.95
8506,163,2,2023-03-18,2472.41,8.3,,2.89,17.95
8507,18,7,2023-03-18,1549.69,9.6,4.03,3.37,14.86
8508,223,2,2023-03-18,1799.08,6.8,3.96,3.47,14.16
8509,82,1,2023-03-18,3240.02,5.7,3.99,2.88,19.89
8510,169,18,2023-03-18,2146.59,6.2,4.15,3.28,19.87
8511,117,19,2023-03-18,2937.32,2.5,3.28,2.96,15.66
8512,181,3,2023-03-18,3172.55,7.0,3.42,3.42,15.0
8513,90,12,2023-03-18,275.3,5.9,5.43,3.09,17.52
8514,151,14,2023-03-18,3748.16,8.5,3.87,3.79,15.83
8515,46,9,2023-03-18,1325.01,6.3,3.22,3.02,15.61
8516,227,16,2023-03-18,3376.64,9.5,5.35,3.93,18.77
8517,226,9,2023-03-18,2600.21,7.0,4.47,2.93,19.85
8518,132,7,2023-03-18,1160.07,,4.62,3.05,
8519,86,20,2023-03-18,4190.92,6.0,5.07,3.11,16.1
8520,162,2,2023-03-18,3747.3,4.4,3.68,3.12,18.68
8521,42,17,2023-03-18,1716.5,4.7,4.66,2.96,18.05
8522,15,9,2023-03-18,2695.58,2.0,3.95,3.26,15.39
8523,215,5,2023-03-18,3661.39,3.6,3.79,3.27,15.72
8524,199,4,2023-03-18,1562.44,9.7,4.37,3.84,18.08
8525,157,5,2023-03-18,1305.16,6.3,4.98,3.74,19.97
8526,3,13,2023-03-18,4751.0,7.5,4.54,3.39,19.45
8527,180,19,2023-03-18,1045.37,4.1,3.08,3.42,16.79
8528,51,12,18/03/2023,3756.41,3.3,3.08,3.09,15.81
8529,33,10,2023-03-18,3512.16,6.6,5.18,2.84,15.38
8530,148,11,2023-03-18,1302.7,5.4,4.48,3.42,17.24
8531,97,10,2023-03-18,1269.6,8.2,3.49,3.32,14.5
8532,28,4,2023-03-18,1666.46,8.1,3.97,3.8,15.23
8533,37,10,2023-03-18,1405.93,6.9,3.32,3.06,16.65
8534,83,16,2023-03-18,1512.97,2.7,5.43,,15.13
8535,22,7,2023-03-18,2620.1,6.2,5.4,3.84,14.4
8536,12,18,2023-03-18,4343.71,2.5,5.09,3.19,15.66
8537,64,7,2023-03-18,3527.89,5.6,3.58,,17.91
8538,19,12,2023-03-18,4961.28,4.8,4.49,3.88,17.97
8539,105,3,2023-03-18,954.13,8.0,3.28,3.33,16.88
8540,118,8,2023-03-18,3044.36,3.9,4.93,3.92,15.94
8541,7,12,18/03/2023,942.58,4.3,5.28,,15.89
8542,139,20,2023-03-18,4215.47,5.3,4.65,2.99,16.43
8543,156,11,2023-03-18,2173.47,4.6,3.25,3.37,18.92
8544,32,8,2023-03-18,4967.36,9.8,3.31,3.97,19.06
8545,134,5,2023-03-18,1689.77,4.2,,3.2,18.0
8546,14,20,2023-03-18,616.04,8.5,4.73,,19.49
8547,122,14,2023-03-18,1847.33,5.2,3.54,3.01,18.37
8548,144,17,2023-03-18,4200.74,9.7,,3.78,17.64
8549,119,16,2023-03-18,3367.53,6.1,3.25,2.92,
8550,155,20,2023-03-18,3029.93,5.9,4.11,3.34,15.04
8551,229,4,18/03/2023,2453.52,6.9,3.09,3.69,14.13
8552,153,14,2023-03-18,207.36,9.7,4.65,2.91,14.45
8553,81,13,2023-03-18,3807.96,5.1,5.3,3.3,18.03
8554,143,7,2023-03-18,3424.76,2.6,3.58,,16.55
8555,138,8,2023-03-18,200.43,3.8,4.61,3.02,14.32
8556,110,4,18/03/2023,880.22,2.6,,3.47,14.1
8557,109,14,2023-03-18,2041.05,8.7,4.31,2.93,18.87
8558,20,1,2023-03-18,1906.79,2.2,3.1,2.95,14.71
8559,96,11,2023-03-18,2183.41,3.7,4.48,3.67,18.63
8560,66,3,2023-03-18,4424.8,5.1,3.7,3.95,15.21
8561,93,2,2023-03-18,335.25,6.7,4.95,3.07,16.21
8562,219,18,2023-03-18,644.42,9.1,,3.18,14.49
8563,10,12,2023-03-18,4611.4,5.6,3.14,3.78,17.22
8564,142,12,2023-03-18,2911.61,9.9,5.35,2.86,18.13
8565,84,1,2023-03-18,4592.19,3.0,3.18,3.19,18.97
8566,191,11,2023-03-18,2426.24,9.3,3.96,3.36,19.06
8567,154,6,2023-03-18,4424.68,5.7,3.66,3.16,17.44
8568,159,18,18/03/2023,391.67,5.4,4.05,3.34,19.8
8569,124,18,2023-03-18,1155.16,,,3.56,18.68
8570,234,17,2023-03-18,1029.43,8.9,4.48,3.43,16.37
8571,217,6,2023-03-18,4201.87,8.2,4.99,3.41,
8572,41,6,18/03/2023,3589.92,8.4,5.08,2.97,19.52
8573,158,18,2023-03-18,1579.74,6.1,,3.86,16.28
8574,135,2,2023-03-18,3850.75,9.5,5.07,3.55,14.46
8575,89,14,2023-03-18,810.82,6.0,5.23,2.98,19.61
8576,38,16,2023-03-18,321.46,2.3,3.64,3.58,19.44
8577,196,20,2023-03-18,2558.68,3.2,,3.19,16.4
8578,78,6,2023-03-18,4039.3,7.4,5.02,3.93,19.0
8579,50,9,2023-03-18,4667.78,4.9,3.62,3.7,17.24
8580,98,20,2023-03-18,3424.86,9.7,3.19,3.47,15.33
8581,87,10,2023-03-18,4176.82,,4.23,3.14,17.82
8582,76,9,2023-03-18,3479.97,9.5,4.52,3.1,14.06
8583,75,4,2023-03-18,4917.88,9.2,3.83,3.49,18.33
8584,245,2,2023-03-18,2187.44,2.6,3.34,3.05,16.27
8585,112,5,2023-03-18,1654.37,3.1,3.26,3.16,18.83
8586,145,5,2023-03-18,4090.44,8.2,3.31,3.53,18.1
8587,29,15,2023-03-18,4743.72,3.4,3.3,2.93,14.37
8588,94,18,2023-03-18,1555.2,4.0,3.36,2.84,15.2
8589,116,8,2023-03-18,1039.11,5.5,4.33,3.93,19.62
8590,192,3,2023-03-18,3050.17,3.3,5.34,3.32,16.92
8591,63,19,2023-03-18,3356.28,8.1,4.35,3.55,17.27
8592,160,10,2023-03-18,1411.41,4.9,4.97,3.01,16.15
8593,238,3,2023-03-18,1467.01,8.4,3.86,3.16,16.75
8594,125,17,2023-03-18,2876.51,7.2,3.71,3.64,18.14
8595,208,20,2023-03-19,972.92,8.9,,3.89,16.99
8596,145,10,2023-03-19,4356.58,,5.3,3.46,19.61
8597,36,19,2023-03-19,3874.64,6.3,3.97,3.45,14.86
8598,124,20,2023-03-19,4619.52,5.7,3.7,3.86,14.17
8599,114,4,2023-03-19,761.07,,3.89,3.45,17.97
8600,151,16,2023-03-19,969.26,6.1,,3.35,19.56
8601,157,1,2023-03-19,3906.54,8.5,4.79,3.49,18.15
8602,225,14,2023-03-19,3103.26,5.2,3.82,3.63,17.26
8603,93,4,2023-03-19,2947.89,3.9,4.16,3.37,16.46
8604,216,9,2023-03-19,4660.23,5.6,4.06,3.37,16.61
8605,74,18,2023-03-19,4394.37,5.4,4.15,3.93,16.98
8606,243,14,2023-03-19,795.2,8.8,3.37,,
8607,9,13,2023-03-19,445.07,6.8,3.02,3.17,19.09
8608,37,12,2023-03-19,3808.22,8.4,5.02,3.66,18.59
8609,95,14,2023-03-19,1906.63,2.2,4.9,3.23,16.06
8610,197,10,2023-03-19,3219.04,6.5,3.36,3.95,19.14
8611,146,3,2023-03-19,4763.1,9.9,5.2,3.6,18.28
8612,68,14,2023-03-19,1684.17,2.6,3.3,3.38,14.25
8613,239,8,2023-03-19,417.37,9.9,4.88,3.19,
8614,90,9,2023-03-19,1756.01,5.9,3.52,3.98,18.33
8615,92,2,2023-03-19,3586.41,8.8,4.94,2.84,18.35
8616,120,6,2023-03-19,4895.86,6.1,3.12,3.11,18.81
8617,194,10,2023-03-19,474.68,5.3,5.34,3.85,19.49
8618,42,7,2023-03-19,1995.38,,3.97,3.86,14.6
8619,64,9,2023-03-19,2484.7,8.4,4.25,3.03,16.99
8620,41,11,2023-03-19,530.43,6.7,4.33,3.47,18.69
8621,84,7,2023-03-19,2838.03,,5.44,3.16,17.34
8622,238,20,2023-03-19,1480.13,4.5,5.12,3.15,17.2
8623,1,13,2023-03-19,3625.0,4.8,4.88,3.56,14.35
8624,168,13,19/03/2023,4468.41,4.0,5.36,3.47,19.97
8625,148,4,2023-03-19,2981.5,5.5,4.44,3.13,19.42
8626,203,11,19/03/2023,2070.22,7.7,4.55,3.86,16.69
8627,224,5,2023-03-19,579.17,3.8,5.31,2.94,
8628,87,20,2023-03-19,1698.09,2.8,3.24,3.17,16.33
8629,54,7,2023-03-19,424.17,3.7,4.67,3.01,17.99
8630,40,5,2023-03-19,745.08,4.1,4.79,3.3,19.03
8631,79,20,2023-03-19,1914.84,2.2,5.43,3.79,15.56
8632,189,10,2023-03-19,3728.66,4.6,4.84,3.67,16.22
8633,43,1,2023-03-19,530.43,9.8,3.17,3.25,17.52
8634,76,3,2023-03-19,1811.81,2.0,4.85,3.47,18.1
8635,204,12,2023-03-19,393.62,3.1,3.16,3.08,17.72
8636,187,18,2023-03-19,1431.72,7.9,3.21,3.25,19.11
8637,161,12,2023-03-19,1671.37,7.6,4.31,3.81,17.96
8638,229,11,2023-03-19,1676.08,,3.98,3.81,19.78
8639,206,13,2023-03-19,476.62,5.4,3.41,3.18,18.66
8640,188,6,2023-03-19,4659.88,4.7,3.95,3.23,
8641,232,19,2023-03-19,3548.8,9.9,3.94,,14.55
8642,196,1,2023-03-19,1809.48,6.0,4.78,3.95,15.33
8643,217,7,2023-03-19,311.38,9.7,4.77,3.95,15.62
8644,164,19,2023-03-19,2075.33,6.8,3.37,3.62,15.52
8645,155,17,2023-03-19,4195.85,5.2,5.39,3.34,17.82
8646,200,18,2023-03-19,4623.81,2.1,3.09,2.86,16.59
8647,108,6,2023-03-19,1379.09,4.7,3.05,3.81,19.36
8648,222,20,2023-03-19,1613.12,7.2,3.78,3.59,15.87
8649,219,8,2023-03-19,3430.05,3.8,4.62,3.01,17.55
8650,213,8,2023-03-19,4363.96,2.8,4.53,3.01,17.97
8651,128,18,2023-03-19,4476.46,8.2,4.53,3.85,18.49
8652,162,20,2023-03-19,3144.73,3.3,4.8,3.65,14.11
8653,221,15,2023-03-19,4449.56,7.2,4.45,3.33,18.17
8654,86,19,2023-03-19,2366.7,6.1,,2.89,16.48
8655,192,13,2023-03-19,1156.82,6.4,5.32,3.29,18.13
8656,65,6,2023-03-19,740.31,2.4,3.61,3.21,18.03
8657,21,5,2023-03-19,2460.14,5.7,4.62,2.86,19.79
8658,211,6,2023-03-19,4741.95,2.9,4.5,3.78,
8659,236,18,2023-03-19,615.03,4.4,5.43,3.08,16.34
8660,163,16,2023-03-19,1835.7,3.2,5.25,3.89,17.91
8661,23,8,2023-03-19,4870.62,3.6,4.21,3.24,17.81
8662,94,5,19/03/2023,3713.83,2.1,3.09,3.24,19.74
8663,150,3,2023-03-19,1665.25,9.6,,3.75,16.47
8664,143,4,2023-03-19,2745.89,6.2,3.9,3.65,15.53
